Target,DE_R1_mock,DE_R25_mock,DE_R1_R25,R1_LFC,R25_LFC,abs_R1_FC,abs_R25_FC,mean_fc
Glyma.16G026400,yes,yes,no,1.571046965,1.661146893,1.571046965,1.661146893,1.616096929
Glyma.16G027700,no,yes,no,-0.314022481,-0.579343128,0.314022481,0.579343128,0.446682804
Glyma.16G028100,no,yes,no,-1.140811061,-1.976051362,1.140811061,1.976051362,1.558431211
Glyma.16G028500,yes,yes,no,-1.56710822,-1.664306928,1.56710822,1.664306928,1.615707574
Glyma.16G028700,yes,yes,no,-1.010578615,-0.715362501,1.010578615,0.715362501,0.862970558
Glyma.16G028800,no,yes,no,0.4859168,0.819146183,0.4859168,0.819146183,0.652531492
Glyma.16G031100,no,yes,no,-0.916675488,-1.831893635,0.916675488,1.831893635,1.374284561
Glyma.16G032400,yes,yes,no,1.149838368,1.450651108,1.149838368,1.450651108,1.300244738
Glyma.16G033000,yes,yes,no,1.15026916,1.873350168,1.15026916,1.873350168,1.511809664
Glyma.16G034626,no,yes,no,0.951722232,1.61254924,0.951722232,1.61254924,1.282135736
Glyma.16G035000,no,yes,no,0.32449887,0.748303028,0.32449887,0.748303028,0.536400949
Glyma.16G037100,no,yes,no,-0.3020956,-1.110663168,0.3020956,1.110663168,0.706379384
Glyma.16G037600,yes,yes,no,3.699604889,3.719547657,3.699604889,3.719547657,3.709576273
Glyma.16G037900,no,yes,no,-0.394819657,-0.748076175,0.394819657,0.748076175,0.571447916
Glyma.16G039600,yes,yes,yes,7.049042729,8.845977218,7.049042729,8.845977218,7.947509974
Glyma.16G039900,no,yes,no,0.535423702,0.614818879,0.535423702,0.614818879,0.575121291
Glyma.16G040400,no,yes,no,-0.702434845,-1.073552396,0.702434845,1.073552396,0.88799362
Glyma.16G040900,no,yes,no,-0.907257306,-1.380290461,0.907257306,1.380290461,1.143773883
Glyma.16G041100,yes,yes,no,2.211554638,2.967396861,2.211554638,2.967396861,2.589475749
Glyma.16G041200,no,yes,no,0.251642099,0.950776282,0.251642099,0.950776282,0.601209191
Glyma.16G042000,yes,yes,no,1.679621684,2.021537873,1.679621684,2.021537873,1.850579778
Glyma.16G042900,no,yes,no,1.881763305,2.190405062,1.881763305,2.190405062,2.036084184
Glyma.16G043100,yes,yes,no,-0.695662099,-1.142661394,0.695662099,1.142661394,0.919161747
Glyma.16G043500,no,yes,no,-0.611793027,-1.068086372,0.611793027,1.068086372,0.839939699
Glyma.16G043800,yes,yes,no,1.306188278,1.583405306,1.306188278,1.583405306,1.444796792
Glyma.16G044600,no,yes,no,0.387771704,0.623469635,0.387771704,0.623469635,0.50562067
Glyma.16G044900,no,yes,no,-0.941643051,-1.318938174,0.941643051,1.318938174,1.130290612
Glyma.16G047300,no,yes,no,0.426745095,0.920424218,0.426745095,0.920424218,0.673584656
Glyma.16G047600,yes,yes,no,3.122512257,3.714877727,3.122512257,3.714877727,3.418694992
Glyma.16G051300,no,yes,no,1.149611174,1.572624021,1.149611174,1.572624021,1.361117598
Glyma.16G051600,no,yes,no,0.52939975,0.81596006,0.52939975,0.81596006,0.672679905
Glyma.16G051800,no,yes,no,0.457995881,1.119009565,0.457995881,1.119009565,0.788502723
Glyma.16G052900,no,yes,no,0.412353633,0.783615718,0.412353633,0.783615718,0.597984675
Glyma.16G054400,yes,yes,no,5.066421661,5.939217192,5.066421661,5.939217192,5.502819426
Glyma.16G055000,no,yes,no,-0.603978558,-0.889639759,0.603978558,0.889639759,0.746809159
Glyma.16G055100,yes,yes,no,-2.006255655,-1.478786998,2.006255655,1.478786998,1.742521326
Glyma.16G055900,yes,yes,no,4.146395737,6.185348435,4.146395737,6.185348435,5.165872086
Glyma.16G059500,no,yes,no,-0.32046926,-0.713873993,0.32046926,0.713873993,0.517171627
Glyma.16G059700,yes,yes,no,1.031875347,1.016257451,1.031875347,1.016257451,1.024066399
Glyma.16G061400,yes,yes,no,-1.269752347,-1.632310102,1.269752347,1.632310102,1.451031224
Glyma.16G061800,yes,yes,no,2.255241215,3.238265627,2.255241215,3.238265627,2.746753421
Glyma.16G062000,yes,yes,no,3.360267562,2.141469087,3.360267562,2.141469087,2.750868325
Glyma.16G062600,yes,yes,no,2.971191364,4.01418529,2.971191364,4.01418529,3.492688327
Glyma.16G063200,yes,yes,yes,1.570515196,2.201293161,1.570515196,2.201293161,1.885904178
Glyma.16G064100,yes,yes,yes,2.160970372,2.986198433,2.160970372,2.986198433,2.573584402
Glyma.16G064200,yes,yes,no,5.029280433,5.991651578,5.029280433,5.991651578,5.510466005
Glyma.16G068000,no,yes,no,0.61576852,0.64408148,0.61576852,0.64408148,0.629925
Glyma.16G068200,yes,no,no,-2.477974848,-0.753726631,2.477974848,0.753726631,1.615850739
Glyma.16G069300,yes,yes,no,2.024526337,2.904538715,2.024526337,2.904538715,2.464532526
Glyma.16G073400,no,yes,no,1.721044112,2.156402252,1.721044112,2.156402252,1.938723182
Glyma.16G074600,no,yes,no,0.515913665,0.654908685,0.515913665,0.654908685,0.585411175
Glyma.16G076400,yes,yes,no,2.530788689,3.271782488,2.530788689,3.271782488,2.901285589
Glyma.16G077200,no,yes,no,-0.403079048,-0.64838405,0.403079048,0.64838405,0.525731549
Glyma.16G077900,no,yes,no,0.58576079,1.026022325,0.58576079,1.026022325,0.805891557
Glyma.16G078800,no,yes,no,0.633355813,1.263824402,0.633355813,1.263824402,0.948590108
Glyma.16G080800,yes,yes,no,1.720073257,2.480713138,1.720073257,2.480713138,2.100393197
Glyma.16G081200,no,yes,no,0.693617623,0.803972348,0.693617623,0.803972348,0.748794985
Glyma.16G081400,no,yes,no,0.654963765,1.09584501,0.654963765,1.09584501,0.875404388
Glyma.16G082200,no,yes,no,-2.371403815,-3.214976463,2.371403815,3.214976463,2.793190139
Glyma.16G085600,no,yes,no,-1.040932474,-1.161384559,1.040932474,1.161384559,1.101158516
Glyma.16G087300,no,yes,no,1.271039493,1.930122082,1.271039493,1.930122082,1.600580788
Glyma.16G089700,no,yes,no,-0.67490455,-1.290969355,0.67490455,1.290969355,0.982936953
Glyma.16G091700,no,yes,no,0.529134829,1.446480152,0.529134829,1.446480152,0.987807491
Glyma.16G093900,yes,yes,no,1.613810081,2.015524195,1.613810081,2.015524195,1.814667138
Glyma.16G094300,yes,yes,no,-0.857627461,-1.153144434,0.857627461,1.153144434,1.005385948
Glyma.16G095100,no,yes,no,-0.531158715,-0.599664302,0.531158715,0.599664302,0.565411509
Glyma.16G095700,no,yes,no,0.22277475,0.792001728,0.22277475,0.792001728,0.507388239
Glyma.16G095900,no,yes,no,-1.706800804,-1.702271872,1.706800804,1.702271872,1.704536338
Glyma.16G096600,yes,yes,no,-1.171123337,-0.996261947,1.171123337,0.996261947,1.083692642
Glyma.16G097200,yes,yes,no,4.665271459,5.984306279,4.665271459,5.984306279,5.324788869
Glyma.16G101800,no,yes,no,-0.440029918,-0.938572349,0.440029918,0.938572349,0.689301133
Glyma.16G103900,yes,yes,yes,3.211299251,4.040013154,3.211299251,4.040013154,3.625656202
Glyma.16G107300,yes,yes,no,0.624022807,0.695754372,0.624022807,0.695754372,0.659888589
Glyma.16G109300,yes,yes,no,3.818783069,5.637477778,3.818783069,5.637477778,4.728130423
Glyma.16G109700,no,yes,no,0.67362053,1.269244463,0.67362053,1.269244463,0.971432497
Glyma.16G109900,no,yes,no,0.36762848,0.683577729,0.36762848,0.683577729,0.525603104
Glyma.16G111500,yes,no,no,-0.720636456,-0.55667156,0.720636456,0.55667156,0.638654008
Glyma.16G115600,no,yes,no,1.420173083,2.781262692,1.420173083,2.781262692,2.100717887
Glyma.16G117700,no,yes,no,0.74842593,1.238217913,0.74842593,1.238217913,0.993321922
Glyma.16G118800,no,yes,no,-0.922848147,-1.121988987,0.922848147,1.121988987,1.022418567
Glyma.16G118900,no,yes,no,0.484821842,0.805337784,0.484821842,0.805337784,0.645079813
Glyma.16G122500,no,yes,no,0.568386284,0.631207735,0.568386284,0.631207735,0.59979701
Glyma.16G127300,yes,yes,no,-0.894434257,-1.135581461,0.894434257,1.135581461,1.015007859
Glyma.16G128900,no,yes,no,-1.283134892,-1.269445707,1.283134892,1.269445707,1.276290299
Glyma.16G129900,no,yes,no,-0.417681831,-0.430963132,0.417681831,0.430963132,0.424322482
Glyma.16G130300,no,yes,no,0.23332694,0.622329322,0.23332694,0.622329322,0.427828131
Glyma.16G130400,no,yes,no,0.436137178,2.04920113,0.436137178,2.04920113,1.242669154
Glyma.16G131700,yes,yes,no,-1.711293626,-1.461100391,1.711293626,1.461100391,1.586197009
Glyma.16G131800,no,yes,no,-0.766175674,-1.478490263,0.766175674,1.478490263,1.122332969
Glyma.16G132500,yes,yes,no,4.238816499,5.618873469,4.238816499,5.618873469,4.928844984
Glyma.16G133500,no,yes,no,0.589257972,0.924033833,0.589257972,0.924033833,0.756645902
Glyma.16G135200,yes,yes,no,2.76877823,4.35704718,2.76877823,4.35704718,3.562912705
Glyma.16G136600,yes,yes,no,1.988556243,2.236360561,1.988556243,2.236360561,2.112458402
Glyma.16G137000,yes,yes,no,1.750958908,1.985561171,1.750958908,1.985561171,1.868260039
Glyma.16G137200,no,yes,no,1.027851614,1.532536194,1.027851614,1.532536194,1.280193904
Glyma.16G141100,no,yes,no,0.879367139,1.460210337,0.879367139,1.460210337,1.169788738
Glyma.16G142100,no,yes,no,-0.297576608,-1.313933422,0.297576608,1.313933422,0.805755015
Glyma.16G142500,no,yes,no,0.765642061,1.010803352,0.765642061,1.010803352,0.888222706
Glyma.16G143200,no,yes,no,0.546528643,0.75281763,0.546528643,0.75281763,0.649673137
Glyma.16G143600,no,yes,no,-0.559212828,-0.869385908,0.559212828,0.869385908,0.714299368
Glyma.16G144700,no,yes,no,1.748939709,2.139132372,1.748939709,2.139132372,1.944036041
Glyma.16G145100,yes,yes,no,4.372965698,5.751919606,4.372965698,5.751919606,5.062442652
Glyma.16G145200,yes,yes,no,2.565587857,3.431613732,2.565587857,3.431613732,2.998600795
Glyma.16G145500,yes,yes,no,2.909576065,3.756823615,2.909576065,3.756823615,3.33319984
Glyma.16G145600,yes,yes,no,4.873415128,6.0171403,4.873415128,6.0171403,5.445277714
Glyma.16G145800,no,yes,no,-0.583844247,-1.100138498,0.583844247,1.100138498,0.841991372
Glyma.16G145900,no,yes,no,-0.032123072,-0.528692962,0.032123072,0.528692962,0.280408017
Glyma.16G146500,no,yes,no,0.735741788,0.845036722,0.735741788,0.845036722,0.790389255
Glyma.16G147500,no,yes,no,0.776761085,1.259624964,0.776761085,1.259624964,1.018193024
Glyma.16G147600,no,yes,no,0.344034926,0.617508294,0.344034926,0.617508294,0.48077161
Glyma.16G148600,no,yes,no,4.004379966,4.863979642,4.004379966,4.863979642,4.434179804
Glyma.16G152600,yes,yes,no,2.798403192,3.553949151,2.798403192,3.553949151,3.176176172
Glyma.16G153000,no,yes,no,-0.897901865,-2.129949467,0.897901865,2.129949467,1.513925666
Glyma.16G153400,yes,yes,no,5.62843363,6.592148551,5.62843363,6.592148551,6.110291091
Glyma.16G153500,no,yes,no,0.970406006,1.131948927,0.970406006,1.131948927,1.051177467
Glyma.16G154200,no,yes,no,-0.399612721,-0.797698438,0.399612721,0.797698438,0.598655579
Glyma.16G154700,no,yes,no,-1.089353962,-1.818131395,1.089353962,1.818131395,1.453742679
Glyma.16G155300,no,yes,no,-0.29278171,-0.996009609,0.29278171,0.996009609,0.64439566
Glyma.16G156100,no,yes,no,1.038727942,1.649150083,1.038727942,1.649150083,1.343939012
Glyma.16G156200,yes,yes,no,1.781568401,2.238843162,1.781568401,2.238843162,2.010205782
Glyma.16G156400,no,yes,no,0.216244683,0.571848864,0.216244683,0.571848864,0.394046773
Glyma.16G157100,yes,yes,no,0.933500001,0.851266619,0.933500001,0.851266619,0.89238331
Glyma.16G157400,yes,yes,no,1.544584925,1.58400002,1.544584925,1.58400002,1.564292472
Glyma.16G158700,no,yes,no,-0.599646185,-0.660008305,0.599646185,0.660008305,0.629827245
Glyma.16G159100,yes,yes,no,1.583616985,2.237599653,1.583616985,2.237599653,1.910608319
Glyma.16G159300,no,yes,no,1.921174743,2.114244627,1.921174743,2.114244627,2.017709685
Glyma.16G159500,no,yes,no,2.884451014,3.198648913,2.884451014,3.198648913,3.041549963
Glyma.16G164200,yes,yes,no,3.544242207,4.282675741,3.544242207,4.282675741,3.913458974
Glyma.16G164400,no,yes,no,4.036425865,4.146701717,4.036425865,4.146701717,4.091563791
Glyma.16G164800,yes,yes,no,4.358766582,4.684158179,4.358766582,4.684158179,4.521462381
Glyma.16G165000,no,yes,no,0.223282304,0.610397447,0.223282304,0.610397447,0.416839875
Glyma.16G165200,no,yes,no,-0.47559016,-1.253888852,0.47559016,1.253888852,0.864739506
Glyma.16G165500,no,yes,no,-0.375915814,-1.006733691,0.375915814,1.006733691,0.691324753
Glyma.16G165800,no,yes,no,-0.535628685,-1.073813621,0.535628685,1.073813621,0.804721153
Glyma.16G167300,no,yes,no,-1.350766067,-1.608346981,1.350766067,1.608346981,1.479556524
Glyma.16G168000,no,yes,no,-0.429066163,-0.779589103,0.429066163,0.779589103,0.604327633
Glyma.16G169700,no,yes,no,0.809471569,1.259230021,0.809471569,1.259230021,1.034350795
Glyma.16G170000,yes,yes,no,3.766939593,4.054477059,3.766939593,4.054477059,3.910708326
Glyma.16G170100,yes,yes,no,3.315553626,4.160559143,3.315553626,4.160559143,3.738056385
Glyma.16G172200,yes,yes,no,4.279280109,4.297055656,4.279280109,4.297055656,4.288167883
Glyma.16G172600,no,yes,no,2.407101187,3.333263896,2.407101187,3.333263896,2.870182542
Glyma.16G173000,yes,yes,no,1.708486121,2.608617359,1.708486121,2.608617359,2.15855174
Glyma.16G175500,no,yes,no,-0.631549579,-1.828232853,0.631549579,1.828232853,1.229891216
Glyma.16G175600,no,yes,no,-0.578624088,-1.33386168,0.578624088,1.33386168,0.956242884
Glyma.16G176600,yes,yes,no,4.362564932,5.165268117,4.362564932,5.165268117,4.763916525
Glyma.16G177900,yes,yes,no,1.319080536,1.727477512,1.319080536,1.727477512,1.523279024
Glyma.16G178900,no,yes,no,0.500640912,0.721469341,0.500640912,0.721469341,0.611055127
Glyma.16G179100,no,yes,no,-0.312348788,-0.796308078,0.312348788,0.796308078,0.554328433
Glyma.16G179500,yes,yes,no,-0.531416199,-0.581132164,0.531416199,0.581132164,0.556274181
Glyma.16G180200,yes,yes,no,-2.171782454,-1.616540788,2.171782454,1.616540788,1.894161621
Glyma.16G180300,yes,yes,no,6.14147614,7.652719676,6.14147614,7.652719676,6.897097908
Glyma.16G180500,no,yes,no,-1.018112873,-1.894634837,1.018112873,1.894634837,1.456373855
Glyma.16G188800,yes,yes,no,1.334145221,1.55406182,1.334145221,1.55406182,1.444103521
Glyma.16G189100,yes,yes,no,-0.922413493,-1.174147365,0.922413493,1.174147365,1.048280429
Glyma.16G195600,yes,yes,no,4.724398642,5.766608069,4.724398642,5.766608069,5.245503356
Glyma.16G197300,no,yes,no,0.07013341,1.557479365,0.07013341,1.557479365,0.813806387
Glyma.16G200400,yes,yes,no,-1.497202733,-1.953685181,1.497202733,1.953685181,1.725443957
Glyma.16G200900,no,yes,no,0.367404429,1.180945969,0.367404429,1.180945969,0.774175199
Glyma.16G202700,no,yes,no,0.178427012,0.438110079,0.178427012,0.438110079,0.308268545
Glyma.16G203100,yes,yes,no,-1.182171167,-1.492426128,1.182171167,1.492426128,1.337298647
Glyma.16G204600,no,yes,no,0.598273287,0.745405925,0.598273287,0.745405925,0.671839606
Glyma.16G205100,yes,yes,no,-0.90845609,-0.797009734,0.90845609,0.797009734,0.852732912
Glyma.16G205200,no,yes,no,-0.479826147,-0.831788173,0.479826147,0.831788173,0.65580716
Glyma.16G207700,yes,yes,no,2.982834635,4.165664707,2.982834635,4.165664707,3.574249671
Glyma.16G207800,yes,yes,no,-0.826998178,-1.082203904,0.826998178,1.082203904,0.954601041
Glyma.16G208600,no,yes,no,0.391652701,0.586513006,0.391652701,0.586513006,0.489082854
Glyma.16G209800,no,yes,no,-0.495578753,-0.868877444,0.495578753,0.868877444,0.682228098
Glyma.16G209900,no,yes,no,-0.864954705,-0.906262877,0.864954705,0.906262877,0.885608791
Glyma.16G210800,yes,yes,no,1.456712826,2.057906685,1.456712826,2.057906685,1.757309755
Glyma.16G211100,yes,no,no,-0.9389931,-0.687540495,0.9389931,0.687540495,0.813266797
Glyma.16G211400,no,yes,no,0.350595822,1.707378697,0.350595822,1.707378697,1.028987259
Glyma.16G212400,yes,yes,no,7.747535411,8.586907949,7.747535411,8.586907949,8.16722168
Glyma.16G212600,yes,yes,no,3.907723286,4.769175508,3.907723286,4.769175508,4.338449397
Glyma.16G212900,yes,yes,no,0.999436028,1.572700046,0.999436028,1.572700046,1.286068037
Glyma.16G213200,no,yes,no,0.509018648,0.818927437,0.509018648,0.818927437,0.663973042
Glyma.16G213400,no,yes,no,0.392385296,0.643046022,0.392385296,0.643046022,0.517715659
Glyma.16G213700,yes,yes,no,3.338364627,4.170110571,3.338364627,4.170110571,3.754237599
Glyma.16G213900,yes,yes,no,3.303275165,4.291856506,3.303275165,4.291856506,3.797565836
Glyma.16G214100,yes,yes,no,3.468572931,3.665226029,3.468572931,3.665226029,3.56689948
Glyma.16G214500,yes,yes,no,1.766890366,2.455503039,1.766890366,2.455503039,2.111196703
Glyma.16G214669,yes,yes,no,1.022712051,1.316766581,1.022712051,1.316766581,1.169739316
Glyma.16G214800,yes,yes,yes,1.590777817,2.404603384,1.590777817,2.404603384,1.9976906
Glyma.16G215000,yes,yes,no,3.696149924,3.928901205,3.696149924,3.928901205,3.812525564
Glyma.16G215100,yes,yes,no,2.28724497,3.103294663,2.28724497,3.103294663,2.695269816
Glyma.16G217900,no,yes,no,-0.794235846,-0.922078838,0.794235846,0.922078838,0.858157342
Glyma.16G218000,no,yes,no,0.415378943,0.577266201,0.415378943,0.577266201,0.496322572
Glyma.16G218500,yes,yes,no,-0.557666148,-0.520865944,0.557666148,0.520865944,0.539266046
Glyma.16G219500,yes,yes,no,-1.238286555,-1.609979844,1.238286555,1.609979844,1.4241332
Glyma.16G220200,no,yes,no,-0.451550308,-1.149567308,0.451550308,1.149567308,0.800558808
Glyma.16G220600,yes,yes,no,-1.325586743,-2.072581041,1.325586743,2.072581041,1.699083892
Glyma.16G220700,no,yes,no,-1.23766175,-1.353106779,1.23766175,1.353106779,1.295384264
Glyma.16G220900,yes,yes,no,2.489353254,3.276144507,2.489353254,3.276144507,2.88274888
Glyma.16G221100,no,yes,no,-0.934421865,-1.175316035,0.934421865,1.175316035,1.05486895
Glyma.17G002400,no,yes,no,0.220775838,0.573775076,0.220775838,0.573775076,0.397275457
Glyma.17G003000,no,yes,no,-0.333934265,-1.334431851,0.333934265,1.334431851,0.834183058
Glyma.17G003200,no,yes,no,0.368417914,1.109326208,0.368417914,1.109326208,0.738872061
Glyma.17G003900,yes,yes,no,-0.830426198,-0.867015275,0.830426198,0.867015275,0.848720736
Glyma.17G005000,no,yes,no,1.389807321,2.651298825,1.389807321,2.651298825,2.020553073
Glyma.17G005100,yes,yes,no,0.785254984,0.987567932,0.785254984,0.987567932,0.886411458
Glyma.17G006200,no,yes,no,-0.425498803,-0.90893581,0.425498803,0.90893581,0.667217306
Glyma.17G007400,no,yes,no,-0.922916042,-1.004603477,0.922916042,1.004603477,0.963759759
Glyma.17G007900,no,yes,no,-0.680463586,-0.849190782,0.680463586,0.849190782,0.764827184
Glyma.17G008000,yes,yes,no,3.451803659,4.654950279,3.451803659,4.654950279,4.053376969
Glyma.17G008600,no,yes,no,-0.328522122,-0.899772516,0.328522122,0.899772516,0.614147319
Glyma.17G009400,no,yes,no,0.167430366,0.371712033,0.167430366,0.371712033,0.2695712
Glyma.17G010200,no,yes,no,-0.896342541,-1.360371088,0.896342541,1.360371088,1.128356814
Glyma.17G010500,no,yes,no,-0.41480808,-0.827715932,0.41480808,0.827715932,0.621262006
Glyma.17G011400,yes,yes,no,4.145760192,5.023428391,4.145760192,5.023428391,4.584594291
Glyma.17G012000,no,yes,no,-0.517254392,-0.544295769,0.517254392,0.544295769,0.53077508
Glyma.17G012100,yes,yes,no,-2.120583556,-1.841858947,2.120583556,1.841858947,1.981221251
Glyma.17G012600,no,yes,no,0.690824214,1.613024634,0.690824214,1.613024634,1.151924424
Glyma.17G013000,no,yes,no,-0.595284014,-0.830366577,0.595284014,0.830366577,0.712825296
Glyma.17G013600,yes,yes,no,-0.748592955,-1.168694742,0.748592955,1.168694742,0.958643849
Glyma.17G015100,no,yes,no,-0.713628311,-1.459524246,0.713628311,1.459524246,1.086576279
Glyma.17G015600,yes,yes,no,-2.448345202,-2.507277987,2.448345202,2.507277987,2.477811594
Glyma.17G016200,no,yes,no,-0.094987773,-0.713585108,0.094987773,0.713585108,0.404286441
Glyma.17G017000,yes,yes,no,-0.866192159,-1.084560174,0.866192159,1.084560174,0.975376166
Glyma.17G018200,yes,yes,no,-1.02122125,-1.573351234,1.02122125,1.573351234,1.297286242
Glyma.17G019400,yes,yes,no,2.598123979,2.797894979,2.598123979,2.797894979,2.698009479
Glyma.17G019500,yes,yes,no,4.436296835,5.351752048,4.436296835,5.351752048,4.894024442
Glyma.17G021100,no,yes,no,0.565502763,0.749648976,0.565502763,0.749648976,0.657575869
Glyma.17G021500,yes,no,no,-0.717918896,-0.265390754,0.717918896,0.265390754,0.491654825
Glyma.17G022800,no,yes,no,0.782778182,1.086709012,0.782778182,1.086709012,0.934743597
Glyma.17G023000,yes,yes,no,3.905255704,4.920810111,3.905255704,4.920810111,4.413032907
Glyma.17G025900,no,yes,no,-0.077424161,-1.039653291,0.077424161,1.039653291,0.558538726
