"","X","geneId","M1","M2","M3","M6","R1_1","R1_2","R1_4","R1_6","R25_1","R25_2","R25_4","R25_5","R25_6","DE_R1_mock","DE_R25_mock","DE_R1_R25","meanM","meanR1","meanR25","R1_LFC","R25_LFC","linetaldf"
"4958",4958,"Glyma.17G039200",197.816409809288,203.453198526952,306.023422036632,205.121556297767,673.291862570309,716.647807980489,790.528827576195,748.302111738527,1280.35298406267,927.003145429273,1233.41938381648,1320.1577017606,741.795187823716,"yes","yes","no",228.10364666766,732.19265246638,1100.54568057855,1.68253378526931,2.2704576125631,"yes"
"4959",4959,"Glyma.17G040700",1012.86789513716,906.190745413841,633.389324031362,796.980863371201,781.322825878419,591.534554837047,599.038626858088,813.663812473675,543.60873906755,542.574226952883,457.986110314463,580.777952872558,609.731421749293,"no","yes","no",837.357206988391,696.389955011807,546.935690191349,-0.265947798085084,-0.614471983274649,"yes"
"4960",4960,"Glyma.17G042100",7806.50726431894,7265.92055514051,4426.75385604744,8201.28060414499,4396.34241624652,3512.17833621756,3531.29370041843,5185.27222997616,3066.39963859628,4987.92202097433,2578.40166217357,4558.87986172097,2682.51350021426,"no","yes","no",6925.11556991297,4156.27167071467,3574.82333673588,-0.736548190101336,-0.953966200322395,"no"
"4961",4961,"Glyma.17G042300",25.3126153293826,69.3841915024373,45.6849599161945,22.43742372077,204.562476316109,341.308048550162,166.958173955693,222.140420820584,309.675454424832,320.617576562357,578.245613028795,803.351886091425,277.508510218323,"yes","yes","no",40.7047976171961,233.742279910637,457.879808065146,2.52164796517994,3.49169819437128,"yes"
"4962",4962,"Glyma.17G044500",409.683486251051,294.332189865718,242.881630850705,467.030950451523,547.404541690609,957.866160041045,717.860751406246,752.659558454203,699.887821339242,898.592694179286,803.371402110026,441.804960423706,543.699538712081,"yes","yes","no",353.482064354749,743.947752898026,677.471283352868,1.0735642904075,0.938522780130163,"yes"
"4963",4963,"Glyma.17G046300",119.089845885573,189.956318625156,164.197244911319,179.023823072482,166.171307537194,230.207479758786,235.698246008346,180.744677021657,380.534914088394,243.376662226454,222.277484994372,258.317181331079,373.461090256771,"no","yes","no",163.066808123632,203.205427581496,295.593466579414,0.317475782105636,0.858151227695483,"yes"
"4964",4964,"Glyma.17G046500",439.784819516001,280.835309963921,118.540872823033,402.718679289213,179.563575715885,131.11778326918,161.066167779751,93.5957427081265,119.422658615816,108.427018789014,57.7624852811649,137.80153944184,75.2858684168628,"no","yes","no",310.469920398042,141.335817368236,99.7399141089395,-1.13532638074443,-1.63821063525217,"no"
"4965",4965,"Glyma.17G047600",2940.51096768107,2968.5139944084,2868.60873201318,3013.42406371864,2806.23377449656,2299.08023373874,2560.09468241737,2833.34036518975,2542.23377259185,2207.24910488183,2012.70096140535,2574.17181331079,2066.55984125777,"no","yes","no",2947.76443945532,2624.68726396061,2280.58309868952,-0.167475707581004,-0.370218501666065,"yes"
"4966",4966,"Glyma.17G048100",433.996101580433,507.582892314108,628.532263170906,673.948692451999,333.128250831547,350.31620277649,234.716244979023,503.195733981721,239.786672290908,477.762885038849,338.688683621845,250.717095806533,253.778302251825,"no","yes","no",561.014987379361,355.339108142195,312.146727801992,-0.658842834122525,-0.845814970328511,"yes"
"4967",4967,"Glyma.17G048900",196.658666222174,204.352990520406,115.62663630676,169.703204063451,725.968117406495,425.384154662556,444.864465254279,739.587218307174,715.418661813447,881.723988749606,619.614881962526,1029.18299882081,674.731556614048,"yes","yes","no",171.585374278198,583.950988907626,784.134417592087,1.76692070401456,2.19217440009604,"yes"
"4968",4968,"Glyma.17G050600",1290.72635604439,1094.24727204554,1155.03766044433,1414.00584176902,1196.48313941785,1020.92323962534,997.73104476348,958.54891576992,892.081972207533,1023.77624499954,884.185787934057,879.352741336891,1020.36719438695,"no","yes","no",1238.50428257582,1043.42158489415,939.952788172995,-0.247276673921772,-0.397938657009127,"no"
"4969",4969,"Glyma.17G051100",132.982768930934,89.1796153584059,46.6563720882857,194.868875387833,67.0685230148776,47.0416771567867,33.4060339676796,35.8595737254123,23.3255831816702,33.8495842577978,17.3552923691492,14.02871804208,35.0476896910621,"no","yes","no",115.921907941365,45.8439519661891,24.7213735083519,-1.33834992357864,-2.22932243923815,"yes"
"4970",4970,"Glyma.17G052400",430.522870819093,279.035725977015,300.194949004085,406.446926892825,430.445399596704,632.571701868096,390.854408641479,351.774460611962,602.820068375458,482.20201804666,629.235642179672,484.148294060465,728.382461581782,"no","yes","no",354.050118173254,451.41149267956,585.357696848808,0.350489551250168,0.725364889602859,"yes"
"4971",4971,"Glyma.17G052800",109.827897188665,135.069007024515,170.997130115957,131.488666126426,195.634297530315,217.195701431868,306.402320119647,223.229782499504,326.176972428675,281.553206093625,254.025993710955,302.831967974853,205.286138146373,"yes","yes","no",136.845675113891,235.615525395333,273.974855670896,0.783884765364679,1.00149365408701,"yes"
"4972",4972,"Glyma.17G056900",144.560204802069,135.069007024515,246.76727953907,165.042894558936,364.376876581827,332.299894323835,297.564310855735,612.131901873635,540.696706478637,453.791566796673,469.531022575039,416.833250843052,356.953119497468,"yes","yes","no",172.859846481147,401.593245908758,447.561133238174,1.21613222084473,1.37248197127619,"yes"
"4973",4973,"Glyma.17G057100",270.754255797436,416.703900975342,387.622044492292,314.172798703423,647.400144091505,735.665022458292,712.950746259628,470.514883614147,666.884785331555,485.753324452908,588.828449267657,792.494621056358,680.922045648786,"yes","yes","no",347.313249992123,641.632699105893,642.976645151453,0.88551021623536,0.888528884924336,"yes"
"4974",4974,"Glyma.17G058600",9.10420510979421,22.5950078428749,24.3138921301884,1,33.1414436288594,165.148588124196,51.0820524955049,119.740423002186,42.7391337744269,48.9426364843536,180.908216060641,61.8006841963732,171.238448455311,"yes","yes","no",14.2532762707144,92.2781268126865,101.125823794221,2.69469514196899,2.8267859735592,"yes"
"4975",4975,"Glyma.17G059800",3170.90194151665,3164.66864898118,2135.19254208433,3495.30006648552,2445.53535155047,1916.73413213239,1801.98988777953,1772.30208992251,1455.07493939748,1941.78895101476,1560.52523119946,1478.67377127257,2115.05200536322,"no","yes","no",2991.51579976692,1984.14036534622,1710.2229796495,-0.592362591784852,-0.806692246033905,"no"
"4976",4976,"Glyma.17G060400",68.1491280525806,104.476079247109,138.940528436948,76.4970139731467,70.6397945291953,54.0480193328194,104.110108078981,43.4851054778463,19.4428730631189,54.2695960937262,26.0139765645811,47.6862396507865,48.4604159329957,"no","yes","no",97.0156874274462,68.0707568547104,39.1746202610417,-0.511182899176567,-1.30829875980443,"yes"
"4977",4977,"Glyma.17G061300",1389.13456094904,1165.33083952834,892.756373979708,1041.1810814078,842.03444162182,984.890622720029,920.152963446913,994.497851174251,796.955574303025,816.024820234011,934.213741063219,800.094706580905,692.271275545807,"no","yes","no",1122.10071396622,935.393969740753,807.912023545393,-0.262556137423213,-0.473932064240334,"yes"
"4978",4978,"Glyma.17G061800",298.540101888159,194.455278592421,384.707807976018,375.688884163024,742.038839220925,876.792772004095,587.254614506204,850.702109556925,1388.09818985247,1078.82149429639,755.267601024293,1227.87094896253,1425.84422616233,"yes","yes","no",313.348018154906,764.197083822037,1175.1804920596,1.28617888389569,1.90704457894136,"yes"
"4979",4979,"Glyma.17G062500",827.628921199009,615.557931528482,689.73123001265,659.03570203755,611.687428948328,339.306236499867,339.790355116651,495.570202229287,298.998001598816,412.063716523254,489.734619031047,504.777097627092,297.111725494995,"no","yes","no",697.988446194423,446.588555698533,400.537032055041,-0.644256874639503,-0.801267521070951,"yes"
"4980",4980,"Glyma.17G062900",1039.49599764077,382.511805224124,385.679220148109,652.511268731229,475.979111404255,291.262747292786,204.27421306999,546.770201138487,213.578378990686,273.562766679566,275.191666188678,320.203592030959,172.270196627767,"no","yes","no",615.049572936058,379.571568226379,250.961320103531,-0.696330764752973,-1.29323767305879,"yes"
"4981",4981,"Glyma.17G063500",849.626049354165,608.359595580857,485.734673873501,612.432606992398,629.543786519917,499.451200523473,507.712531130991,518.446797486589,343.649167962156,419.166329335751,419.503069445877,343.003848604599,512.747093538388,"no","yes","no",639.03823145023,538.788578915242,407.613901777354,-0.246182975924295,-0.648698989386015,"yes"
"4982",4982,"Glyma.17G064100",328.641435153109,345.620333492546,358.479679329556,383.145379370249,410.803406267957,693.626969402095,603.948632004706,579.451051506061,740.656277584031,460.894179609169,598.449209484803,372.318464199279,615.921910784031,"no","yes","no",353.971706836365,571.957514795205,557.648008332263,0.692273937623876,0.655720719777237,"yes"
"4983",4983,"Glyma.17G064600",357.585024830945,451.795788720014,597.447073663988,482.876002766874,1299.15719545449,1258.13796758531,1169.58122489511,807.12764240016,1183.28523109888,1544.9304601165,1266.12996855478,2085.59488673279,1839.57524331736,"yes","yes","no",472.425972495455,1133.50100758377,1583.90315796406,1.26262548664166,1.74532394287023,"yes"
"4984",4984,"Glyma.17G065000",2.15774358711346,15.39667189525,4.88564868836474,1.93206190090305,14.3922681786914,19.0163084526557,34.3880349970033,2.08936167891914,102.921140611973,13.4295724218694,59.6866373245942,14.02871804208,118.619291660033,"no","yes","no",6.0930315179078,17.4714933268174,61.7370720121098,1.51977081560076,3.34090495402662,"yes"
"4985",4985,"Glyma.17G065100",57.7294357685595,124.271503103078,133.112055404401,455.846207640686,509.013372911694,602.544521113669,243.554254242935,381.187225942778,1431.77867868617,497.295070273216,394.489092881296,842.438040217664,655.128341337376,"no","yes","no",192.739800479181,434.074843552769,764.225844679144,1.17128929806457,1.98734453099493,"yes"
"4986",4986,"Glyma.17G065200",12.5774358711346,20.7954238559687,8.77129737672948,1,42.0696224146537,42.037147031049,44.2080452902395,46.7531905146037,120.393336145454,44.503503476543,147.235555300628,107.401197343653,60.8413940024728,"yes","yes","no",10.7860392759582,43.7670013126365,96.0749972537502,2.0206783490432,3.15499583769256,"yes"
"4987",4987,"Glyma.17G065300",57.7294357685595,82.8810714042341,120.483697167216,151.994027946293,359.01996931035,160.144057998458,182.670190424871,255.910632867078,179.604665453362,145.715736054623,178.021987995497,69.4007697209198,129.968521557054,"yes","no","no",103.272058071576,239.436212650189,140.542336156291,1.21319140140949,0.444554822498784,"yes"
"4988",4988,"Glyma.17G066900",1317.354458548,673.144619109482,918.013090454079,287.143003577235,250.09618812366,179.161272476262,311.312325266266,200.353187242202,85.4489450784917,143.940082851499,236.708625320091,173.63051405756,135.127262419336,"yes","yes","no",798.913792922199,235.230743277097,154.971085945395,-1.76396321276032,-2.36604077026727,"yes"
"4989",4989,"Glyma.17G067200",7.94646152268075,1,1,1,19.749175450168,39.0344289556064,29.4780298503851,31.5021270097358,15.5601629445675,67.5869951171577,10.6207602171466,223.573933218866,73.22237207195,"yes","yes","no",2.73661538067019,29.9409403164738,78.1128447139376,3.45165494138805,4.8350952120693,"no"
"4990",4990,"Glyma.17G068900",229.075486661351,486.887676464686,213.73926568797,176.227637369773,28.6773542359622,27.023556653836,131.606136900042,46.7531905146037,164.073824979156,418.278502734188,97.2076021714659,164.944702029506,76.3176165893193,"yes","no","no",276.482516545945,58.515059576111,184.164449700727,-2.2403083810425,-0.58619365732565,"yes"
"4991",4991,"Glyma.17G069000",5.63097434845383,3.69937598035937,16.542594753459,6.59237140541827,20.6419933287474,24.0208385783933,18.6760185278253,14.0723401470296,34.0030360076864,29.4104512499873,24.0898245211518,24.8859830771466,71.1588757270371,"no","yes","no",8.11632912192261,19.3527976454989,36.7096341166019,1.25364286429241,2.17725946170121,"no"
"4992",4992,"Glyma.17G069700",173.503794479905,190.856110618609,185.568312697325,150.129904144487,92.960241493681,94.0842603387209,120.804125577482,85.9702109556925,95.15572037487,150.154869062433,145.311403257199,121.51564188924,117.587543487576,"yes","no","no",175.014530485082,98.4547095913942,125.945035614264,-0.829942581632806,-0.474680449627168,"yes"
"4993",4993,"Glyma.17G072000",333.272409501563,477.889756530155,314.766131585453,321.629293910648,170.635396930091,200.18029900436,233.734243949699,192.727655489768,172.809922745897,170.574880898362,140.501023148626,160.60179601548,199.095649111634,"yes","yes","no",361.889397881954,199.319398843479,168.716654384,-0.860466714407724,-1.10094645012674,"yes"
"4994",4994,"Glyma.17G074500",154.97989708609,145.866510945953,247.738691711161,284.346817874526,119.744777851064,52.0462072825244,88.3980916098026,112.114891249752,91.2730102563187,126.183550820257,52.9521051725916,119.344188882226,45.3651714156264,"no","yes","no",208.232979404432,93.0759919982857,87.0236053094039,-1.16171758464038,-1.25871988428581,"no"
"4995",4995,"Glyma.17G075300",10376.6980277108,7318.10849076079,4472.41022813573,6846.99466213287,4197.24402932331,2277.0603011855,2156.49225936536,3264.72759004173,1726.86464769607,3065.77742859238,2712.13022919191,4439.44994633524,1691.00350648363,"yes","yes","no",7253.55285218505,2973.88104497897,2727.04515165985,-1.28634087175654,-1.41134922546788,"yes"
"4996",4996,"Glyma.17G076600",44.9942563103114,116.173375162,141.854764953222,192.072689685124,229.561376916333,276.249156915573,297.564310855735,185.102123737334,341.70781290288,355.242814023279,177.059911973783,408.147438814999,172.270196627767,"no","yes","no",123.773771527664,247.119242106244,290.885634868542,0.997501721044558,1.23274642155348,"yes"
"4997",4997,"Glyma.17G077900",2098.83137984959,1922.95569801587,1356.1199800672,1600.41822194963,1173.26987457479,1339.21135562226,1179.40123518835,1271.19571761971,880.433841851879,901.256173983972,1072.75268819013,844.609493224678,1004.8909718001,"no","yes","no",1744.58131997057,1240.76954575128,940.788633810153,-0.491645665796674,-0.890938311887069,"yes"
"4998",4998,"Glyma.17G078400",861.2034852253,1191.42480733848,1092.86728143049,959.159634128331,1314.33509939034,1988.79936594301,1390.53145649293,1303.87656798729,1251.23265817353,1471.24085218684,1599.97034808976,1363.58676190086,2209.97283722921,"no","yes","no",1026.16380203065,1499.38562245339,1579.20069151604,0.547110432967763,0.621933486234681,"yes"
"4999",4999,"Glyma.17G080400",226.759999487124,303.330109800249,497.391619938596,274.094136964592,962.564855230043,1082.97941318449,1156.81521151391,1456.38720303596,2163.6695360331,1818.38105339762,1671.16397369665,1237.64248749409,2631.95783976389,"yes","yes","no",325.39396654764,1164.6866707411,1904.56297807707,1.83968248082214,2.54920058827491,"yes"
"5000",5000,"Glyma.17G081800",655.125126719104,467.092252608717,668.360162226644,709.367044686314,644.721690455767,579.523682535276,562.704588773114,471.604245293066,401.889819740426,389.868051484201,451.25157816246,353.861113639666,401.318290913094,"no","yes","no",624.986146560195,564.638551764306,399.637770787969,-0.146496576476921,-0.645131268985149,"yes"
"5001",5001,"Glyma.17G083400",416.629947773732,487.787468458139,624.646614482541,622.685287902331,814.357087385858,785.710323715669,718.84275243557,871.399981456389,1108.54306131677,762.755224140284,966.924325801518,618.778380495292,894.493917347267,"no","yes","no",537.937329654186,797.577536248372,870.298981820226,0.568186669973651,0.694073001556514,"yes"
"5002",5002,"Glyma.17G084700",408.525742663937,283.53468594428,367.222388878377,259.181146550144,518.834369576068,412.372376335638,417.368436433217,461.799990182794,509.635025530226,448.4646071873,767.774589306583,589.463764900612,608.699673576836,"no","yes","no",329.615991009185,452.593793131929,584.807532100311,0.457430564421586,0.827175657568356,"no"
"5003",5003,"Glyma.17G085600",116.774358711346,106.275663234015,175.854190976413,94.2061900903045,59.9259799862422,52.0462072825244,49.1180504368576,57.646807303795,19.4428730631189,16.0930522265557,29.8622806514398,17.2858975526,35.0476896910621,"yes","yes","no",123.27760075302,54.6842612523548,23.5463586369553,-1.17271311533868,-2.38833481489866,"yes"
"5004",5004,"Glyma.17G086500",58.8871793556729,49.5887676464686,22.3710677860061,53.1954664505705,42.0696224146537,24.0208385783933,27.5140277917379,33.6808503675741,13.6188078852919,16.0930522265557,19.2794444125785,7.51435902103998,19.5714671042157,"no","yes","no",46.0106203096795,31.8213347880897,15.2154261299364,-0.531972554119226,-1.59643216764218,"no"
"5005",5005,"Glyma.17G087000",527.773332136624,268.238222055577,186.539724869416,429.748474415401,430.445399596704,279.251874991015,214.094223363227,131.723401470296,97.0970754341457,98.6609261718313,163.590847669777,111.74410335768,210.444879008655,"no","yes","no",353.074938369254,263.878724855311,136.307566328418,-0.420099382230251,-1.37310877345863,"yes"
"5006",5006,"Glyma.17G088400",447.889024625795,555.271867967123,246.76727953907,504.313426487645,197.419933287474,111.099662766229,191.508199688783,290.77020659249,332.97171513614,513.275949101333,173.211607886924,405.975985807986,220.762360733219,"yes","no","no",438.560399654908,197.699500583744,329.23952373312,-1.14946632136316,-0.413638012741405,"yes"
"5007",5007,"Glyma.17G088500",5.63097434845383,14.4968799017968,11.685533893003,1,88.4961521007839,106.095132640491,231.770241891052,77.2553175243395,317.440874661934,53.3817694921641,102.017982280039,225.745386225879,231.079842457783,"yes","yes","no",8.20334703581343,125.904211039167,185.93317102356,3.93997006478128,4.50242770225091,"yes"
"5008",5008,"Glyma.17G088800",505.776203981468,78.3821114369685,430.364180064304,188.344442081512,313.4862575028,171.154024275081,269.08628100535,48.9319138724419,69.9181046042863,42.7278502734188,82.776461845746,134.54435993132,101.079572728274,"no","yes","no",300.716734391063,200.664619163918,86.2092698766089,-0.583618888102204,-1.80249024143378,"yes"
"5009",5009,"Glyma.17G088900",2069.88779017175,1758.29376321395,1431.89012949032,1529.58151748099,959.886401594305,1078.9757890839,896.584938743146,1139.3829544705,1121.16186920206,910.134439999593,1205.51917918675,1047.64034938042,953.303563177283,"yes","yes","no",1697.41330008925,1018.70752097296,1047.55188018922,-0.73659798511606,-0.696316191438469,"yes"
"5010",5010,"Glyma.17G089200",909.828715884065,873.798233649528,636.303560547635,649.71508302852,1108.09416943849,1178.0654855735,993.803040646185,1026.08933986291,1226.96571993259,1098.35367953076,1381.57909116054,1671.93308889676,1262.82801491421,"no","yes","no",767.411398277437,1076.51300888027,1328.33191888697,0.488293655131591,0.791543588867983,"yes"
"5011",5011,"Glyma.17G089600",333.272409501563,336.622413558014,174.882778804322,533.207345415639,616.151518341225,387.349725706949,369.250385996359,424.761693099544,870.727066555501,854.201364101181,468.568946553324,829.409322175585,546.794783229451,"no","yes","no",344.496236819885,449.378330786019,713.940296523008,0.383442335407108,1.05131521006158,"yes"
"5012",5012,"Glyma.17G095000",886.673844141796,841.405721885216,648.931918784821,975.936748344585,537.583545026236,705.637841703866,619.660648473884,516.268074128751,462.071826577972,512.388122499771,428.161753641309,449.405045948252,427.111995224505,"no","yes","no",838.237058289104,594.787527333184,455.827748778362,-0.494983909671935,-0.878869551958304,"yes"
"5013",5013,"Glyma.17G095200",14.8929230453615,7.29854395417185,20.4282434418237,23.3694856216731,54.5690727147656,21.0181205029507,37.3340380849741,45.6638288356845,97.0970754341457,116.417458203073,99.1317542148952,31.4003420981866,77.3493647617757,"no","yes","no",16.4972990157575,39.6462650345938,84.2791989424153,1.26495511829467,2.35294675997049,"yes"
"5014",5014,"Glyma.17G096100",2103.46235419804,1822.17899474912,1278.40700629991,2559.50991797886,1328.62018544761,1103.99843971259,901.494943889764,1230.8893354997,1274.52891888484,1423.29821570249,1157.41537810102,1143.18428168901,934.732096073068,"yes","yes","no",1940.88956830648,1141.25072613742,1186.63177809009,-0.766102256552636,-0.709845710786384,"yes"
"5015",5015,"Glyma.17G096200",109.827897188665,184.557566664437,106.883926757939,57.8557759550858,50.9978012004479,41.0362410059015,75.6320782285955,53.2893605881185,49.5338764818918,23.1956650390526,24.0898245211518,53.1148721683199,44.33342324317,"no","yes","no",114.781291641532,55.2388702557658,38.8535322907172,-1.05513179531157,-1.56276984492763,"yes"
"5016",5016,"Glyma.17G096400",24.1548717422692,11.7975039214375,66.0846155301094,11.2526809099335,216.169108737642,142.127749545803,225.87823571511,336.523397107094,675.620883098296,259.357541054572,698.505115743128,134.54435993132,685.049038338612,"yes","yes","no",28.3224180259374,230.174622776412,490.615387633185,3.02271243629953,4.1145761373553,"yes"
"5017",5017,"Glyma.17G097600",73.9378459881479,108.975039214375,89.3985076602979,69.0405187659223,111.709416943849,154.138621847573,122.76812763613,153.510635048679,99.0384304934214,199.873158749911,119.335350670903,141.05871895236,249.651309561999,"no","yes","no",85.3379779071857,135.531700369058,161.791393685719,0.667370500904059,0.922875036003257,"no"
"5018",5018,"Glyma.17G097900",2.15774358711346,7.29854395417185,1,1,30.4629899931211,18.0154024275081,55.0100566127994,38.0382970832506,79.6248799006647,103.987885781204,75.0798536720287,54.2005986718265,88.6985946587964,"yes","yes","no",2.86407188532133,35.3816865291698,80.3183625369041,3.6268632098546,4.80959024877514,"yes"
"5019",5019,"Glyma.17G098200",2165.98050790217,1882.46505831048,1313.37784449519,1547.29069359815,1276.83674849,1564.41521128045,1530.95760368621,1289.71486616134,1202.69878169164,1094.80237312451,1351.75473448738,1423.30171959373,1051.31963956064,"no","yes","no",1727.2785260765,1415.4811074045,1224.77544969158,-0.287208244668057,-0.495983468427427,"yes"
"5020",5020,"Glyma.17G100600",692.172921506735,501.284348359936,609.104019729082,602.179926082464,949.172587051352,1185.07182774954,930.954974769473,826.736152620704,958.088044222906,1125.87630417918,1114.12195712386,1126.89838413641,1451.63793047374,"yes","yes","no",601.185303919554,972.983885547766,1155.32452402722,0.694606168696039,0.942416505459298,"yes"
"5021",5021,"Glyma.17G100700",6353.53906249155,4579.14166268948,2277.01871920965,5696.83027641851,3596.37759703935,2529.28861952268,1769.58385381185,4151.4679966819,2647.06694579274,2843.82077820185,2097.36365131624,2620.85805296158,1899.41663731983,"no","yes","no",4726.6324302023,3011.67951676395,2421.70521311845,-0.650244420886455,-0.964789416096034,"no"
"5022",5022,"Glyma.17G101700",1625.31425272018,1361.48549410112,1118.12399790486,1465.26924631868,1016.13392794481,730.660492332554,903.458945948411,1095.80848731373,991.091080230592,1017.56145878861,792.788565871164,1056.32616140848,735.604698788977,"no","yes","no",1392.54824776121,936.515463384876,918.674393017564,-0.572352592627577,-0.600101792726205,"no"
"5023",5023,"Glyma.17G103400",4.47323076134037,6.39875196071873,7.7998852046383,14.0488666126426,139.386771179811,112.100568791377,106.074110137628,158.957443443275,265.024288061491,127.071377421819,95.2834501280366,135.630086434826,192.905160076896,"yes","yes","no",8.18018363483501,129.129723388023,163.182872424614,3.98054408141457,4.31821260041334,"yes"
"5024",5024,"Glyma.17G105800",872.780921096434,659.647739207685,322.537428962182,578.878378559888,410.803406267957,300.270901519113,274.978287181291,309.289355134115,175.72195533481,285.992339101435,152.045935409201,404.890259304479,290.921236460256,"no","yes","no",608.461116956547,323.835487525619,261.914345122036,-0.90990397993212,-1.21606999336906,"yes"
"5025",5025,"Glyma.17G106500",1,7.29854395417185,1,1,22.4276290859063,13.0108723017704,90.3620936684499,7.53617007351481,55.3579416597188,19.6443586328042,6.77245613028795,42.2576071332532,16.4762225868464,"yes","yes","no",2.57463598854296,33.3341912824103,28.1017172285821,3.69456234813223,3.44821791445336,"yes"
"5026",5026,"Glyma.17G106800",84.357538272169,41.4906397053905,57.3419059812887,42.010723639734,129.565774515438,136.122313394917,119.822124548159,60.9148923405524,67.9767495450106,134.173990234315,155.89423949606,133.458633427813,180.524182007419,"no","yes","no",56.3002018996456,111.606276199767,134.405558942124,0.987206158558861,1.25538080733258,"yes"
"5027",5027,"Glyma.17G108000",73.9378459881479,90.9791993453122,37.913662539465,102.594747198432,144.743678451288,109.097850715934,103.128107049657,132.812763149215,223.285154287064,165.247921288989,170.32537982178,185.573505596133,91.7938391761657,"no","yes","no",76.3563637678393,122.445599841524,167.245160034026,0.681320625026177,1.13114415514898,"yes"
"5028",5028,"Glyma.17G108200",207.078358506196,141.367550978687,223.453387408881,216.306299108603,249.203370245081,392.354255832687,413.440432315923,579.451051506061,1369.65531678935,506.173336288837,353.119823947565,531.920260214759,925.44636252096,"no","yes","no",197.051399000592,408.612277474938,737.263019952294,1.05216056085787,1.90360740311016,"no"
"5029",5029,"Glyma.17G108300",303.171076236613,335.722621564561,156.42594753459,151.994027946293,109.92378118669,105.094226615344,79.56008234589,169.851060232466,60.211329307908,112.866151796825,100.09383023661,135.630086434826,76.3176165893193,"no","yes","no",236.828418320514,116.107287595097,97.0238028730977,-1.02838368081563,-1.28743157556156,"no"
"5030",5030,"Glyma.17G109300",136.455999692275,153.964638887031,129.226406716036,83.021447279468,212.597837223324,111.099662766229,165.976172926369,292.948929950328,252.405480176199,239.825355820206,253.063917689241,214.888121190813,247.587813217086,"no","yes","no",125.667123143702,195.655650716563,241.554137618709,0.638709513939401,0.942739301860134,"yes"
"5031",5031,"Glyma.17G111100",24882.0674306553,7983.9545659161,8258.97487494717,42800.3504275669,21540.2313207287,13102.8598691813,5913.62819755755,16256.4549728313,9371.92087112366,7800.55669472307,5357.83928890722,7477.31270314689,3354.18156048339,"no","yes","no",20981.3368247714,14203.2935900747,6672.36222367685,-0.562881088190538,-1.65283708622702,"no"
"5032",5032,"Glyma.17G112700",350.638563308264,343.820749505639,363.336740190012,362.640017550382,524.191276847544,583.527306635866,481.198503339253,466.157436898471,427.12743551101,525.705521523203,485.886314944188,506.948550634105,619.017155301401,"yes","yes","no",355.109017638574,513.768630930284,512.936995582781,0.532856809959235,0.530519632830592,"yes"
"5033",5033,"Glyma.17G112900",697.961639442302,768.522570415513,650.874743129003,248.92846564021,2761.59288056759,1815.64262359248,1828.50391557127,2603.48505093781,2852.85058207596,3475.95331851407,4035.94683507128,5935.58106816742,4477.75532028844,"yes","yes","no",591.571854656757,2252.30611766729,4155.61742482344,1.92877760198083,2.8124375229473,"yes"
"5034",5034,"Glyma.17G113100",1383.34584301347,746.927562572638,349.736969780735,1423.32646077805,658.113958634458,343.309860600458,167.940174985016,363.757439080072,132.041466501108,118.193111406198,126.069882822906,220.316753708346,79.4128611066886,"yes","yes","no",975.834209036223,383.280358325001,135.206815109049,-1.34823599220711,-2.85146818695382,"yes"
"5035",5035,"Glyma.17G113900",346.007588959811,206.152574507312,290.480827283173,577.014254758082,820.606812535914,529.478381277899,649.120679353593,365.93616243791,1225.02436487331,502.622029882588,838.006138891753,506.948550634105,510.683597193476,"no","yes","no",354.913811377094,591.285508901329,716.656936295047,0.736386202687415,1.01381394841118,"yes"
"5036",5036,"Glyma.17G114800",293.909127539705,318.626573688952,183.625488353143,385.941565072958,143.850860572708,135.12140736977,130.624135870719,194.906378847606,256.288190294751,210.527077968656,128.95611088805,159.516069511973,175.365441145136,"yes","no","no",295.525688663689,151.125695665201,186.130577961713,-0.967534562039118,-0.66696845843057,"yes"
"5037",5037,"Glyma.17G116700",1,12.6972959148906,6.82847303254711,14.9809285135457,45.6408939289714,36.0317108801638,41.2620422022686,20.6085102205444,50.5045540115296,32.0739310546736,13.5069882822906,17.2858975526,69.0953793821243,"no","yes","no",8.87667436524584,35.8857893079871,36.4933500566436,2.01532147408702,2.03954241605483,"no"
"5038",5038,"Glyma.17G117200",1,1,1,9.38855710812741,95.6386951294193,60.0534554837047,153.210159545162,11.8936167891914,72.8301371931998,411.175889921692,91.4351460411779,36.8289746157199,70.1271275545807,"yes","yes","no",3.09713927703185,80.1989817368693,136.479455065274,4.69457575235296,5.46160371931516,"yes"
"5039",5039,"Glyma.17G118100",55.4139485943325,31.5929277774061,34.0280138511003,428.816412514498,16.1779039358503,31.0271807544261,7.87400720526538,17.340425183787,32.0616809484107,102.21223257808,22.1656724777225,15.1144445455866,7.19048903473857,"yes","no","no",137.462825684334,18.1048792698322,35.7489039169076,-2.9245910592808,-1.94307060702844,"no"
"5040",5040,"Glyma.17G118300",87.8307690335094,79.2819034304216,34.0280138511003,82.0893853785649,148.314949965605,127.11415916859,218.022227480521,111.025529570833,336.854425254691,153.706175468682,182.832368104071,131.2871804208,233.143338802696,"no","yes","no",70.8075179233991,151.119216546387,207.564697610188,1.09371267705613,1.55158664209579,"yes"
