TF,TF1_TF2_count,TF1_count,TF2_count,cosine,zscore,helper
WRKY15,9,106,80,0.097733755,6.200888856,0
MYB93,30,419,225,0.097706394,2.943297773,0
MYB74,5,9,291,0.09770173,7.595450552,0
MYB41,40,389,431,0.097689201,2.695755056,0
MYB94,19,176,215,0.097673789,5.062278802,0
MYB107,45,296,718,0.097612275,1.555524437,0
ERF6,40,75,2240,0.097590007,3.384237158,0
ERF6,30,75,1260,0.097590007,3.244166488,0
WRKY59,6,270,14,0.097590007,5.748657132,0
NAC062,27,287,267,0.097536504,4.055283718,0
WRKY71,8,33,204,0.09750299,6.171547618,0
ERF6,24,75,808,0.097493336,4.599760103,0
ERF7,27,971,79,0.09748563,4.521004751,0
ERF13,38,68,2240,0.097365507,3.943440329,0
ERF13,24,68,895,0.097284862,4.792372834,0
MYB80,9,268,32,0.097185198,6.763364845,0
WRKY70,1,53,2,0.097128586,inf,0
MYB57,17,222,139,0.096775413,4.860435836,0
ERF122,9,481,18,0.096723882,5.850213671,0
ERF15,23,718,79,0.096572187,5.505769503,0
NAC047,16,393,70,0.096466093,4.945023179,0
ERF018,23,193,295,0.096391375,3.917501148,0
WRKY71,11,33,395,0.096346772,5.2871981,0
NAC058,15,59,411,0.096326181,5.727211082,0
MYB55,36,195,718,0.096210611,3.033519813,0
NAC92,25,272,249,0.096062942,4.356915733,0
ERF105,21,479,100,0.095951449,4.87732356,0
ERF109,40,1068,163,0.095869522,2.197228839,0
WRKY53,9,104,85,0.095723017,5.535616221,0
MYB43,15,230,107,0.095617075,4.210759605,0
NAC046,17,127,249,0.095597688,6.210332402,0
MYB77,17,159,199,0.095570492,5.552077633,0
ERF095,27,166,481,0.095551428,3.536434123,0
ERF3,10,66,166,0.095537525,5.207540503,0
MYB93,32,419,268,0.095493887,2.620495344,0
MYB61,14,291,74,0.095403802,5.396881559,0
ERF018,11,193,69,0.095321197,5.849589979,0
NAC071,28,523,165,0.09531587,3.219345599,0
MYB77,17,159,202,0.094858155,5.307227776,0
MYB83,51,674,431,0.094624063,0.413473321,0
ERF122,25,481,146,0.094338951,4.64175724,0
ERF5,11,200,68,0.094324222,5.5551534,0
ERF055,10,163,69,0.094293477,5.308686856,0
ERF6,25,75,940,0.094155447,3.949438254,0
WRKY18,1,113,1,0.094072087,inf,0
ERF15,20,718,63,0.094036726,4.117678547,0
MYB107,19,296,138,0.094008734,4.24508311,0
ERF118,47,1432,175,0.093887403,1.467007514,0
ERF13,22,68,808,0.093856109,4.383941399,0
WRKY53,16,104,280,0.093761446,4.861337113,0
MYB41,22,389,142,0.093606004,3.217115942,0
ERF096,34,754,175,0.093599649,2.566493279,0
ERF095,12,166,100,0.093138063,5.578563347,0
ERF069,41,1189,163,0.093132042,1.584837545,0
NAC079,18,126,298,0.092892168,4.018563078,0
MYB98,14,122,187,0.092688812,4.756939201,0
ERF9,18,2103,18,0.092515951,6.596009568,0
NAC083,7,249,23,0.092498449,7.891446801,0
ERF2,49,1460,193,0.092308352,0.854289597,0
MYB27,14,142,162,0.09230524,4.374049577,0
WRKY70,6,53,80,0.092144268,5.894433398,0
ERF112,28,120,773,0.091934319,2.794782784,0
ERF027,8,110,69,0.091826726,4.218565668,0
NAC053,6,16,267,0.091798509,4.6659247,0
ERF037,28,65,1432,0.091776152,3.139752246,0
MYB55,34,195,704,0.091764622,3.69154909,0
ERF112,11,120,120,0.091666667,7.297049064,0
ERF1B,11,67,215,0.091650756,5.396084136,0
MYB3,19,256,169,0.091346154,4.304379052,0
ERF055,11,163,89,0.091327986,6.185217758,0
ERF105,31,479,241,0.091240029,3.327565684,0
ERF094,11,18,808,0.091211742,5.400179934,0
WRKY42,29,1190,85,0.091183247,3.695458839,0
WRKY62,23,164,388,0.091177997,3.384832013,0
ERF011,31,241,481,0.091050143,2.750632622,0
MYB60,33,197,674,0.090563016,1.831623827,0
ERF012,20,295,166,0.090378461,4.324128284,0
ERF010,6,69,64,0.09028939,7,0
ERF015,22,79,754,0.090141226,3.312776154,0
ERF018,56,193,2006,0.09000029,0.002717141,0
ERF008,21,455,120,0.089871703,3.919828002,0
ERF054,10,689,18,0.08979541,4.650479846,0
ERF015,26,79,1068,0.08951054,3.121704716,0
ERF014,14,360,68,0.089479249,4.650874179,0
ERF010,7,69,89,0.089326124,5.348532297,0
NAC029,10,32,393,0.089172047,4.873465389,0
ERF086,10,63,200,0.089087081,4.675253876,0
MYB111,6,32,142,0.089008624,5.794280078,0
MYB107,26,296,291,0.088589244,2.584447019,0
WRKY17,8,240,34,0.088561489,4.501845682,0
MYB27,16,142,230,0.088534368,3.88,0
WRKY18,10,113,113,0.088495575,8.304953988,0
ERF057,18,215,193,0.088363848,3.600770759,0
WRKY50,51,280,1190,0.088352263,-0.397759703,0
ERF054,36,689,241,0.088345487,1.527850386,0
ERF13,20,68,754,0.088326265,4.269959969,0
NAC038,23,411,165,0.088321198,2.803213521,0
ERF13,30,68,1697,0.088313252,3.079589415,0
ERF115,41,895,241,0.088280304,0.56066422,0
ERF086,7,63,100,0.08819171,6.333815289,0
NAC101,30,426,272,0.088131671,1.929359083,0
ERF018,34,193,773,0.088025908,1.733250704,0
ERF021,22,130,481,0.087978888,2.97588104,0
NAC050,6,358,13,0.087950449,5.702468339,0
WRKY11,12,48,388,0.087931557,4.340061781,0
NAC011,35,448,355,0.087763687,0.998714394,0
ERF021,10,130,100,0.087705802,6.212658871,0
WRKY53,2,104,5,0.087705802,7.077213895,0
NAC071,33,523,272,0.087494075,1.89268438,0
MYB43,19,230,206,0.087288308,3.357820585,0
ERF017,10,175,75,0.087287156,4.478405988,0
ERF003,39,2245,89,0.087249195,1.517241379,0
ERF014,20,360,146,0.08723732,4.024302461,0
ERF010,33,69,2077,0.087170823,2.289392435,0
WRKY47,50,625,527,0.087121368,-0.636341955,0
NAC058,11,59,272,0.086832484,4.466125053,0
ERF055,9,163,66,0.086771427,5.181660099,0
MYB107,19,296,162,0.086766132,4.204855742,0
WRKY12,26,80,1123,0.086743807,2.671279794,0
MYB101,18,225,192,0.08660254,3.537364012,0
ERF008,15,455,66,0.086559272,4.984726698,0
ERF035,6,10,481,0.08651247,6.362555496,0
WRKY12,19,80,605,0.086363636,3.437990907,0
ERF094,14,18,1460,0.086360541,4.545054579,0
MYB107,22,296,220,0.086211556,3.137354132,0
NAC011,14,448,59,0.08611187,4.416093044,0
WRKY3,2,2,270,0.086066297,3.648037294,0
ERF012,12,295,66,0.085999964,4.44637182,0
NAC005,33,415,355,0.085975699,1.850318301,0
ERF094,15,18,1697,0.085825054,4.663723497,0
ERF037,19,65,754,0.085824494,3.724606672,0
WRKY1,39,331,625,0.085745355,0.74509447,0
ERF017,9,175,63,0.085714286,3.768494945,0
WRKY50,24,280,280,0.085714286,6.286843305,0
WRKY25,13,204,113,0.085622725,5.294484575,0
MYB43,34,230,686,0.085595896,1.051232876,0
WRKY47,22,625,106,0.085473156,2.870615025,0
WRKY57,7,17,395,0.085423042,5.169301574,0
ERF13,23,68,1068,0.0853469,3.660372592,0
NAC031,8,70,126,0.085183542,6.45537976,0
ERF055,14,163,166,0.085109921,3.830744467,0
MYB17,28,551,197,0.084986339,1.781388228,0
MYB23,47,431,711,0.084903271,-0.706657157,0
NAC017,5,267,13,0.084867752,5.960395607,0
ERF011,43,241,1068,0.084756752,0.09454608,0
ERF003,17,2245,18,0.084567696,3.985064468,0
NAC002,7,23,298,0.08455241,4.610593444,0
WRKY22,6,18,280,0.084515425,6.276868217,0
ERF008,17,455,89,0.084478894,3.022879289,0
ERF014,13,360,66,0.084337386,4.433965879,0
WRKY47,27,625,164,0.084333831,2.507940349,0
ERF091,16,2006,18,0.084201197,4.478991597,0
ERF021,21,130,479,0.084154988,3.576965071,0
ERF096,20,754,75,0.084103427,3.124197821,0
NAC054,47,736,426,0.083937137,-0.818104129,0
WRKY45,17,395,104,0.083875226,3.832731927,0
MYB113,21,234,268,0.083857897,2.676692931,0
NAC038,31,411,333,0.083795108,1.72631697,0
ERF105,15,479,67,0.083730966,3.946761087,0
NAC073,26,355,272,0.083670954,1.851048403,0
ERF037,22,65,1068,0.083498827,3.505622711,0
MYB30,47,757,419,0.083453183,-0.623007597,0
WRKY11,4,48,48,0.083333333,9.63796007,0
ERF13,26,68,1432,0.08331964,2.847550414,0
MYB93,25,419,215,0.083294009,2.51392223,0
MYB94,16,176,210,0.083225038,3.178965215,0
NAC054,29,736,165,0.08321797,1.752446527,0
MYB59,15,205,159,0.083083688,3.138305512,0
ERF069,23,1189,65,0.082733278,3.126182055,0
WRKY43,21,204,316,0.082710504,3.065781143,0
MYB92,32,210,718,0.082409657,1.359617479,0
ERF038,15,481,69,0.082336836,4.134534659,0
MYB49,18,206,234,0.081984352,2.536569038,0
ERF5,14,200,146,0.081928803,4.269175721,0
MYB61,20,291,206,0.081686425,2.71660146,0
WRKY45,56,395,1190,0.081680051,-2.473114238,0
NAC101,49,426,847,0.08157359,-1.674407684,0
ERF109,37,1068,193,0.081496216,0.356909278,0
MYB65,18,187,261,0.081476328,3.610622154,0
MYB63,15,173,197,0.081252194,3.978706261,0
WRKY40,10,316,48,0.081196225,4.367366669,0
MYB49,10,206,74,0.080993568,3.64945357,0
WRKY8,22,527,141,0.080706371,2.584435925,0
MYB55,31,195,757,0.080685677,1.299316962,0
ERF104,53,2240,193,0.080607083,-1.21449975,0
NAC013,52,932,449,0.080384482,-2.136640266,0
NAC011,36,448,449,0.080267608,0.111165736,0
MYB96,42,704,389,0.080257968,-0.709553421,0
WRKY12,13,80,331,0.079888517,3.447842666,0
WRKY45,11,395,48,0.079886523,4.463604955,0
NAC047,32,393,411,0.079621947,0.614323448,0
ERF7,20,971,65,0.079609281,3.007114072,0
ERF13,14,68,455,0.079591718,4.171440774,0
MYB55,14,195,159,0.079508245,3.654517373,0
NAC045,20,149,426,0.079383832,2.522975186,0
MYB60,19,197,291,0.079354945,2.605797109,0
MYB108,22,139,554,0.079279408,2.230004612,0
WRKY31,36,738,280,0.079194552,0.401918628,0
ERF023,22,773,100,0.0791285,2.375683338,0
MYB98,10,122,131,0.079101449,4.023809524,0
NAC062,39,287,847,0.079100996,-0.250462098,0
ERF011,14,241,130,0.079094783,3.532133448,0
ERF015,8,79,130,0.078941389,4.61767252,0
ERF023,23,773,110,0.078875431,1.788854382,0
NAC050,16,358,115,0.078855057,3.814918454,0
NAC046,14,127,249,0.078727507,3.245901639,0
ERF122,14,481,66,0.078574844,3.713069518,0
ERF018,34,193,971,0.078539955,0.427215385,0
NAC054,32,736,226,0.078461544,0.52461536,0
NAC004,38,449,523,0.078416884,-0.545097114,0
MYB58,32,793,210,0.078415829,0.725065009,0
ERF055,10,163,100,0.078326045,3.329447962,0
WRKY20,11,140,141,0.078292311,3.739903293,0
ERF014,14,360,89,0.078213511,3.555329376,0
NAC002,6,23,256,0.078192905,4.137568824,0
NAC013,39,932,267,0.078180964,-0.372990507,0
MYB119,12,123,192,0.078086881,3.192977355,0
WRKY33,2,4,164,0.078086881,8.168873634,0
ERF095,11,166,120,0.077937778,3.102816278,0
MYB24,22,274,291,0.077911381,1.913057469,0
NAC028,5,317,13,0.077887667,4.672383635,0
ERF039,12,146,163,0.077787715,4.256113219,0
ERF037,8,65,163,0.077721202,4.128178718,0
NAC011,30,448,333,0.077671221,0.427925016,0
NAC055,7,239,34,0.077653249,3.320818122,0
ERF013,26,1260,89,0.077641349,1.757755111,0
WRKY55,2,133,5,0.077556673,4.15493358,0
ERF055,14,163,200,0.077538829,2.669893994,0
ERF034,5,64,65,0.077521709,4.310574958,0
WRKY1,13,331,85,0.077503246,3.668811387,0
MYB24,17,274,176,0.077413607,2.932803409,0
MYB108,18,139,389,0.077408795,2.516785542,0
NAC050,22,358,226,0.077344057,2.114583333,0
MYB30,22,757,107,0.077300598,1.759529722,0
NAC018,27,297,411,0.077279558,1.201484302,0
ERF014,12,360,67,0.077266741,4.538461538,0
ERF094,9,18,754,0.07725393,3.981737517,0
ERF036,30,89,1697,0.077194317,1.420141601,0
ERF057,16,215,200,0.077158852,2.544381917,0
ERF015,15,79,481,0.076949389,3.091508897,0
ERF13,17,68,718,0.076936468,3.578417164,0
MYB52,16,208,208,0.076923077,5.477225575,0
MYB33,12,199,123,0.076701199,3.753574788,0
MYB96,21,704,107,0.07651403,2.25128605,0
WRKY50,32,280,625,0.076494631,0.470230076,0
NAC073,44,355,932,0.076494559,-1.430665908,0
NAC087,23,272,333,0.076422505,1.633432676,0
NAC079,17,126,393,0.076395429,3.300406874,0
MYB80,20,268,256,0.076355903,2.515414069,0
WRKY8,19,527,118,0.076191634,2.249698038,0
ERF035,2,10,69,0.076138699,8.168873634,0
ERF10,31,1872,89,0.07594755,0.968756264,0
ERF112,11,120,175,0.075907212,3.891980682,0
NAC020,12,56,448,0.075761441,3.453922041,0
ERF021,12,130,193,0.075758421,3.144143237,0
ERF055,15,163,241,0.075681361,3.4405502,0
MYB81,9,115,123,0.075673014,3.420353769,0
NAC68,36,268,847,0.075560252,-0.412231634,0
NAC071,35,523,411,0.075491193,-0.488389357,0
ERF095,16,166,272,0.075297661,2.555993162,0
ERF091,28,2006,69,0.07526066,2.047782834,0
ERF069,36,1189,193,0.075150681,-0.179808348,0
ERF4,32,940,193,0.075128963,0.186194642,0
MYB113,20,234,303,0.075110517,1.791627636,0
ERF096,32,754,241,0.075068162,0.195622341,0
MYB118,16,202,225,0.075050405,2.565472378,0
MYB55,9,195,74,0.074921997,4.604429628,0
ERF10,45,1872,193,0.074865363,-1.32665167,0
ERF057,14,215,163,0.074785087,2.536087314,0
NAC031,3,70,23,0.074766718,4.912678353,0
ERF011,40,241,1189,0.074724074,-0.926542792,0
ERF094,15,18,2240,0.074701788,4.194635244,0
WRKY12,23,80,1190,0.074543428,2.118602293,0
WRKY42,59,1190,527,0.074502908,-4.323719613,0
ERF039,9,146,100,0.07448453,3.892042454,0
ERF017,13,175,175,0.074285714,6.640769422,0
ERF8,47,2077,193,0.074233674,-1.516044494,0
MYB83,38,674,389,0.074212805,-0.865959101,0
MYB30,35,757,296,0.073939115,-0.791444052,0
ERF039,16,146,321,0.07390793,2.79314596,0
MYB99,20,102,718,0.073903956,2.108705839,0
WRKY70,23,53,1833,0.073791896,2.85078658,0
NAC92,21,272,298,0.073760986,1.701270385,0
WRKY47,20,625,118,0.073645969,1.946081715,0
NAC047,7,393,23,0.073627126,3.674234614,0
MYB107,19,296,225,0.073623505,2.160112195,0
MYB93,19,419,159,0.0736119,2.137606571,0
MYB108,13,139,225,0.073509707,3.237714183,0
MYB55,15,195,215,0.073257944,2.704458426,0
MYB113,30,234,718,0.073189892,0.194512204,0
MYB51,23,711,139,0.073162011,1.28966284,0
MYB55,13,195,162,0.073142288,3.468916144,0
NAC103,32,226,847,0.073139848,-0.263208796,0
MYB58,12,793,34,0.07308112,4.262389863,0
MYB121,8,162,74,0.073066217,3.170375696,0
MYB92,28,210,704,0.072821908,0.578096163,0
MYB107,26,296,431,0.072792872,0.736816804,0
WRKY2,21,113,738,0.072719669,1.614263439,0
MYB13,24,686,159,0.072669241,1.168949625,0
MYB4,14,215,173,0.072591497,3.38548183,0
ERF019,13,321,100,0.072558924,3.088415156,0
MYB121,14,162,230,0.072528152,2.766992953,0
MYB39,20,107,711,0.072510902,1.558909145,0
NAC011,26,448,287,0.072509247,0.964798912,0
WRKY50,5,280,17,0.072471379,4.500520153,0
ERF094,14,18,2077,0.07240583,3.182391491,0
NAC018,14,297,126,0.072370994,2.704127515,0
NAC098,37,847,309,0.072323724,-1.217446582,0
MYB3,30,256,674,0.072222301,-0.003888108,0
WRKY11,1,48,4,0.072168784,4.898979486,0
WRKY33,1,4,48,0.072168784,4.898979486,0
NAC050,24,358,309,0.072158997,1.078273517,0
MYB101,12,225,123,0.072133571,4.014470266,0
ERF036,31,89,2077,0.072102188,0.437801448,0
ERF021,9,130,120,0.072057669,4.385220294,0
ERF043,26,272,479,0.072031281,0.737603441,0
MYB13,11,686,34,0.07202631,3.323626563,0
WRKY20,14,140,270,0.07200823,2.482949004,0
NAC025,14,298,127,0.071964455,2.560478466,0
MYB83,27,674,210,0.071766897,0.417633222,0
MYB40,12,159,176,0.071734215,3.264583478,0
ERF017,17,175,321,0.071726127,2.204591435,0
WRKY15,8,106,118,0.071531289,4.313417258,0
WRKY55,6,133,53,0.071464029,4.662302968,0
WRKY24,25,388,316,0.071397105,1.039152703,0
WRKY21,39,1833,164,0.071131415,-1.160651636,0
WRKY25,13,204,164,0.071073278,3.439129492,0
WRKY25,35,204,1190,0.071036161,-0.669115637,0
MYB17,5,551,9,0.071002387,4.214292672,0
ERF021,7,130,75,0.070891756,3.598367052,0
ERF034,26,64,2103,0.070870211,1.391868245,0
ERF038,34,481,481,0.070686071,2.878995175,0
ERF095,11,166,146,0.070658142,2.772724292,0
ERF6,17,75,773,0.070603876,2.069210472,0
MYB88,7,34,291,0.070373976,3.764448366,0
ERF6,13,75,455,0.070373155,2.886576121,0
ERF073,16,808,64,0.070359754,2.923341176,0
WRKY48,7,55,180,0.070352647,3.472145445,0
ERF034,5,64,79,0.070317994,3.753635439,0
WRKY57,10,17,1190,0.070307565,3.649002246,0
ERF057,17,215,272,0.070298367,2.153874476,0
ERF13,7,68,146,0.070253369,4.262013576,0
NAC073,17,355,165,0.070241338,1.886491616,0
ERF037,8,65,200,0.070164642,4.240350449,0
NAC020,12,56,523,0.070119109,3.552500308,0
ERF010,22,69,1432,0.06998849,1.389719114,0
WRKY6,30,1123,164,0.069905195,-0.173622464,0
WRKY29,6,14,527,0.069852495,4.853338659,0
MYB49,14,206,195,0.069851722,2.412171568,0
ERF018,26,193,718,0.069844542,0.523452606,0
ERF015,5,79,65,0.06977499,4.727272727,0
NAC018,7,297,34,0.069659501,3.800770958,0
NAC013,36,932,287,0.069607109,-1.189367491,0
MYB62,14,397,102,0.069571713,2.661533822,0
ERF010,25,69,1872,0.069560475,1.187867098,0
NAC025,7,298,34,0.069542524,4.958300967,0
MYB113,11,234,107,0.069517295,3.335845808,0
MYB1,4,276,12,0.069504805,4.435897436,0
WRKY31,14,738,55,0.069489392,2.733040833,0
NAC053,1,16,13,0.069337525,3,0
ERF011,33,241,940,0.069333239,-0.805553512,0
WRKY60,8,171,78,0.069269911,3.629571486,0
ERF015,5,79,66,0.069244374,3.798678506,0
NAC054,33,736,309,0.069198359,-0.89613729,0
MYB4,20,215,389,0.069156971,1.326157879,0
WRKY21,17,1833,33,0.069121112,2.405462925,0
ERF086,12,63,479,0.06907855,3.010237955,0
WRKY30,7,605,17,0.069023327,3.255806129,0
WRKY11,8,48,280,0.069006556,3.391164992,0
WRKY11,16,48,1123,0.068914322,3.02105289,0
ERF017,11,175,146,0.068817237,3.574249396,0
ERF057,13,215,166,0.068812934,2.40606663,0
ERF019,10,321,66,0.068702971,4.112389119,0
ERF010,27,69,2240,0.068677616,0.789622953,0
WRKY25,14,204,204,0.068627451,2.272495826,0
NAC028,20,317,268,0.068617196,1.325082698,0
NAC029,6,32,239,0.068608403,4.54547767,0
MYB43,27,230,674,0.068575644,-0.115991649,0
ERF057,11,215,120,0.068483009,2.913783798,0
WRKY20,6,140,55,0.068376346,3.532736332,0
MYB24,30,274,704,0.068306124,-0.569800551,0
MYB17,23,551,206,0.068268196,0.487410981,0
ERF011,33,241,971,0.068217501,-1.237600957,0
ERF034,17,64,971,0.068194495,2.447373553,0
MYB62,18,397,176,0.068095893,1.328986088,0
NAC013,37,932,317,0.068071314,-1.926559198,0
WRKY12,10,80,270,0.068041382,3.488125917,0
WRKY55,18,133,527,0.067989426,2.101151597,0
WRKY38,21,85,1123,0.06797042,1.764507192,0
MYB63,9,173,102,0.067751571,3.898829743,0
ERF039,12,146,215,0.067730704,2.410290662,0
MYB40,17,159,397,0.067663601,1.989983114,0
NAC054,30,736,268,0.067548382,-0.843306578,0
ERF025,23,62,1872,0.067511704,1.210374208,0
NAC054,31,736,287,0.067449982,-0.654204861,0
MYB113,13,234,159,0.067396425,2.685380347,0
WRKY15,8,106,133,0.067376932,2.913439814,0
ERF014,14,360,120,0.067357531,2.593467333,0
WRKY31,16,738,77,0.067119149,1.741658657,0
MYB57,3,222,9,0.067115606,3,0
ERF035,2,10,89,0.067040152,5.360430885,0
WRKY24,26,388,388,0.067010309,4.668016155,0
ERF105,13,479,79,0.066828552,2.762711864,0
MYB60,25,197,711,0.066799328,-0.021698152,0
ERF087,11,100,272,0.066697297,3.370521309,0
WRKY45,36,395,738,0.066676957,-1.696377859,0
WRKY59,18,270,270,0.066666667,5.536191012,0
NAC101,42,426,932,0.066655584,-3.067500718,0
ERF112,16,120,481,0.066597331,1.517777741,0
ERF13,6,68,120,0.066421116,5.658135095,0
ERF11,38,1697,193,0.06639938,-1.552467087,0
NAC101,29,426,448,0.06638259,-0.938484831,0
ERF115,16,895,65,0.066336383,2.135495846,0
MYB49,12,206,159,0.066305427,1.707942759,0
WRKY40,5,316,18,0.06629644,3.605551275,0
MYB94,18,176,419,0.066284069,1.538710921,0
ERF2,21,1460,69,0.066163477,1.175629438,0
MYB43,13,230,169,0.065938047,2.718662068,0
MYB80,16,268,220,0.065893298,1.857404223,0
ERF073,26,808,193,0.065839877,-0.18317485,0
MYB27,12,142,234,0.065830802,2.272167317,0
ERF057,11,215,130,0.065796347,2.959324358,0
MYB96,22,704,159,0.065756364,0.750530065,0
ERF122,20,481,193,0.065641546,1.187552401,0
ERF096,17,754,89,0.065624838,1.450076998,0
NAC020,10,56,415,0.065596692,2.972040397,0
ERF096,25,754,193,0.065535359,0.119051369,0
ERF015,10,79,295,0.06550515,2.360183874,0
ERF038,19,481,175,0.065488047,0.774291452,0
ERF13,15,68,773,0.065425501,1.716965551,0
ERF10,12,1872,18,0.065372045,2.858674516,0
ERF6,8,75,200,0.065319726,3.38961039,0
ERF069,18,1189,64,0.065251664,1.756472468,0
ERF015,9,79,241,0.065225954,3.22503858,0
MYB40,22,159,718,0.065112129,0.522801317,0
MYB61,14,291,159,0.06508531,2.064713875,0
MYB59,13,205,195,0.065020322,2.231182859,0
WRKY45,20,395,240,0.06495698,0.907652051,0
ERF104,29,2240,89,0.064949975,-0.148869726,0
ERF15,23,718,175,0.064885341,0.332756132,0
NAC087,8,272,56,0.064820372,3.585289692,0
WRKY57,1,17,14,0.064820372,inf,0
ERF4,16,940,65,0.064729072,1.884487471,0
ERF9,28,2103,89,0.064720728,-0.095547472,0
ERF118,34,1432,193,0.064673856,-1.359089786,0
WRKY47,25,625,240,0.064549722,0.09812361,0
WRKY65,1,5,48,0.064549722,4.898979486,0
ERF095,11,166,175,0.064538611,2.562232314,0
ERF104,24,2240,62,0.064400819,1.047689221,0
MYB80,21,268,397,0.064380841,0.765011356,0
MYB77,9,159,123,0.064356348,3.247283557,0
ERF091,23,2006,64,0.06419074,0.944953934,0
MYB62,11,397,74,0.064177319,2.63184941,0
WRKY38,7,85,140,0.064168895,2.456425742,0
MYB94,10,176,138,0.064165875,2.392788465,0
MYB113,13,234,176,0.064058843,1.50968594,0
ERF038,14,481,100,0.063834505,2.012850603,0
ERF036,23,89,1460,0.063805249,0.491858753,0
WRKY40,38,316,1123,0.063789644,-2.588075319,0
WRKY15,22,106,1123,0.063764634,0.378846081,0
WRKY20,26,140,1190,0.063699474,-0.23357841,0
MYB60,21,197,554,0.063566939,0.272177718,0
MYB107,29,296,704,0.063528092,-1.088167177,0
ERF023,14,773,63,0.063440707,1.758202101,0
MYB96,17,704,102,0.063439902,1.285811902,0
ERF010,6,69,130,0.063351227,3.07407839,0
ERF014,12,360,100,0.063245553,2.169691032,0
WRKY27,6,50,180,0.063245553,4.813320397,0
MYB63,17,173,419,0.063142076,1.471512752,0
MYB51,17,711,102,0.063126838,1.098627573,0
WRKY22,1,18,14,0.062994079,3.958114029,0
WRKY2,11,113,270,0.062975494,2.386189317,0
MYB40,8,159,102,0.062819046,3.217694141,0
MYB30,34,757,389,0.062655064,-2.049930124,0
WRKY43,2,204,5,0.062622429,3.973794758,0
