geneId,Sample,Binding
Glyma.09G024100,WRKY_M1,no
Glyma.09G025000,WRKY_M1,no
Glyma.09G026100,WRKY_M1,no
Glyma.09G027000,WRKY_M1,no
Glyma.09G028000,WRKY_M1,no
Glyma.09G028800,WRKY_M1,no
Glyma.09G030300,WRKY_M1,no
Glyma.09G031400,WRKY_M1,no
Glyma.09G032100,WRKY_M1,no
Glyma.09G034500,WRKY_M1,no
Glyma.09G036900,WRKY_M1,no
Glyma.09G037600,WRKY_M1,no
Glyma.09G038300,WRKY_M1,no
Glyma.09G040400,WRKY_M1,no
Glyma.09G040500,WRKY_M1,no
Glyma.09G040600,WRKY_M1,no
Glyma.09G041400,WRKY_M1,no
Glyma.09G041500,WRKY_M1,no
Glyma.09G041800,WRKY_M1,no
Glyma.09G042400,WRKY_M1,no
Glyma.09G042500,WRKY_M1,no
Glyma.09G042800,WRKY_M1,no
Glyma.09G044200,WRKY_M1,no
Glyma.09G046400,WRKY_M1,no
Glyma.09G048900,WRKY_M1,no
Glyma.09G049200,WRKY_M1,no
Glyma.09G049300,WRKY_M1,no
Glyma.09G049500,WRKY_M1,no
Glyma.09G049700,WRKY_M1,yes
Glyma.09G050200,WRKY_M1,no
Glyma.09G051200,WRKY_M1,no
Glyma.09G051900,WRKY_M1,no
Glyma.09G052900,WRKY_M1,no
Glyma.09G054200,WRKY_M1,no
Glyma.09G056300,WRKY_M1,no
Glyma.09G056600,WRKY_M1,no
Glyma.09G056800,WRKY_M1,no
Glyma.09G059000,WRKY_M1,no
Glyma.09G059200,WRKY_M1,no
Glyma.09G061300,WRKY_M1,no
Glyma.09G061500,WRKY_M1,no
Glyma.09G062700,WRKY_M1,no
Glyma.09G063000,WRKY_M1,no
Glyma.09G063300,WRKY_M1,no
Glyma.09G064200,WRKY_M1,no
Glyma.09G065000,WRKY_M1,no
Glyma.09G066400,WRKY_M1,no
Glyma.09G066800,WRKY_M1,no
Glyma.09G067700,WRKY_M1,no
Glyma.09G068100,WRKY_M1,no
Glyma.09G068800,WRKY_M1,no
Glyma.09G069900,WRKY_M1,no
Glyma.09G070300,WRKY_M1,no
Glyma.09G071600,WRKY_M1,no
Glyma.09G072000,WRKY_M1,no
Glyma.09G073050,WRKY_M1,no
Glyma.09G073900,WRKY_M1,no
Glyma.09G075200,WRKY_M1,no
Glyma.09G075500,WRKY_M1,no
Glyma.09G079600,WRKY_M1,no
Glyma.09G080000,WRKY_M1,no
Glyma.09G083700,WRKY_M1,yes
Glyma.09G087700,WRKY_M1,no
Glyma.09G089000,WRKY_M1,no
Glyma.09G089500,WRKY_M1,no
Glyma.09G089700,WRKY_M1,no
Glyma.09G091100,WRKY_M1,no
Glyma.09G091800,WRKY_M1,no
Glyma.09G092100,WRKY_M1,no
Glyma.09G093050,WRKY_M1,no
Glyma.09G094000,WRKY_M1,no
Glyma.09G094400,WRKY_M1,no
Glyma.09G094600,WRKY_M1,no
Glyma.09G096300,WRKY_M1,no
Glyma.09G098000,WRKY_M1,no
Glyma.09G098300,WRKY_M1,no
Glyma.09G099200,WRKY_M1,no
Glyma.09G102400,WRKY_M1,no
Glyma.09G104000,WRKY_M1,no
Glyma.09G104200,WRKY_M1,no
Glyma.09G109200,WRKY_M1,no
Glyma.09G109700,WRKY_M1,no
Glyma.09G110500,WRKY_M1,no
Glyma.09G114000,WRKY_M1,yes
Glyma.09G114100,WRKY_M1,no
Glyma.09G115800,WRKY_M1,no
Glyma.09G116300,WRKY_M1,no
Glyma.09G118500,WRKY_M1,no
Glyma.09G118800,WRKY_M1,no
Glyma.09G120200,WRKY_M1,no
Glyma.09G125800,WRKY_M1,no
Glyma.09G126200,WRKY_M1,no
Glyma.09G128300,WRKY_M1,no
Glyma.09G128400,WRKY_M1,no
Glyma.09G130400,WRKY_M1,no
Glyma.09G134500,WRKY_M1,no
Glyma.09G138100,WRKY_M1,no
Glyma.09G138400,WRKY_M1,no
Glyma.09G139200,WRKY_M1,no
Glyma.09G140400,WRKY_M1,no
Glyma.09G140700,WRKY_M1,no
Glyma.09G144200,WRKY_M1,yes
Glyma.09G144800,WRKY_M1,no
Glyma.09G146500,WRKY_M1,no
Glyma.09G146700,WRKY_M1,no
Glyma.09G146800,WRKY_M1,no
Glyma.09G148700,WRKY_M1,no
Glyma.09G149200,WRKY_M1,no
Glyma.09G149400,WRKY_M1,no
Glyma.09G151400,WRKY_M1,no
Glyma.09G152100,WRKY_M1,no
Glyma.09G153900,WRKY_M1,no
Glyma.09G154100,WRKY_M1,no
Glyma.09G154600,WRKY_M1,no
Glyma.09G154700,WRKY_M1,no
Glyma.09G156800,WRKY_M1,no
Glyma.09G156900,WRKY_M1,no
Glyma.09G157600,WRKY_M1,no
Glyma.09G160100,WRKY_M1,no
Glyma.09G161100,WRKY_M1,no
Glyma.09G162400,WRKY_M1,no
Glyma.09G163700,WRKY_M1,no
Glyma.09G163900,WRKY_M1,no
Glyma.09G164900,WRKY_M1,no
Glyma.09G168900,WRKY_M1,no
Glyma.09G172100,WRKY_M1,no
Glyma.09G172500,WRKY_M1,no
Glyma.09G173800,WRKY_M1,no
Glyma.09G177200,WRKY_M1,no
Glyma.09G177600,WRKY_M1,no
Glyma.09G178100,WRKY_M1,no
Glyma.09G180300,WRKY_M1,no
Glyma.09G181960,WRKY_M1,no
Glyma.09G182200,WRKY_M1,no
Glyma.09G183100,WRKY_M1,no
Glyma.09G183400,WRKY_M1,no
Glyma.09G183800,WRKY_M1,yes
Glyma.09G184600,WRKY_M1,no
Glyma.09G185900,WRKY_M1,no
Glyma.09G186200,WRKY_M1,no
Glyma.09G186400,WRKY_M1,no
Glyma.09G187300,WRKY_M1,no
Glyma.09G187800,WRKY_M1,no
Glyma.09G188500,WRKY_M1,no
Glyma.09G189300,WRKY_M1,no
Glyma.09G190000,WRKY_M1,no
Glyma.09G191300,WRKY_M1,no
Glyma.09G193000,WRKY_M1,no
Glyma.09G194100,WRKY_M1,no
Glyma.09G194900,WRKY_M1,no
Glyma.09G196000,WRKY_M1,no
Glyma.09G196400,WRKY_M1,no
Glyma.09G198200,WRKY_M1,no
Glyma.09G198700,WRKY_M1,no
Glyma.09G199600,WRKY_M1,no
Glyma.09G202000,WRKY_M1,no
Glyma.09G202700,WRKY_M1,no
Glyma.09G203300,WRKY_M1,no
Glyma.09G203400,WRKY_M1,no
Glyma.09G204500,WRKY_M1,no
Glyma.09G204800,WRKY_M1,no
Glyma.09G205400,WRKY_M1,no
Glyma.09G205500,WRKY_M1,no
Glyma.09G205700,WRKY_M1,no
Glyma.09G206100,WRKY_M1,no
Glyma.09G207200,WRKY_M1,yes
Glyma.09G207700,WRKY_M1,no
Glyma.09G207900,WRKY_M1,no
Glyma.09G209900,WRKY_M1,no
Glyma.09G210600,WRKY_M1,no
Glyma.09G210900,WRKY_M1,no
Glyma.09G211700,WRKY_M1,no
Glyma.09G213100,WRKY_M1,no
Glyma.09G214500,WRKY_M1,no
Glyma.09G215700,WRKY_M1,no
Glyma.09G216000,WRKY_M1,no
Glyma.09G216200,WRKY_M1,no
Glyma.09G216400,WRKY_M1,no
Glyma.09G216900,WRKY_M1,no
Glyma.09G217700,WRKY_M1,no
Glyma.09G218300,WRKY_M1,no
Glyma.09G218600,WRKY_M1,no
Glyma.09G219100,WRKY_M1,no
Glyma.09G221700,WRKY_M1,no
Glyma.09G222500,WRKY_M1,no
Glyma.09G223600,WRKY_M1,no
Glyma.09G225700,WRKY_M1,no
Glyma.09G225900,WRKY_M1,no
Glyma.09G226000,WRKY_M1,no
Glyma.09G226900,WRKY_M1,no
Glyma.09G227100,WRKY_M1,no
Glyma.09G227200,WRKY_M1,no
Glyma.09G227600,WRKY_M1,no
Glyma.09G228200,WRKY_M1,no
Glyma.09G229200,WRKY_M1,no
Glyma.09G230700,WRKY_M1,no
Glyma.09G232600,WRKY_M1,no
Glyma.09G235200,WRKY_M1,no
Glyma.09G235400,WRKY_M1,no
Glyma.09G236500,WRKY_M1,no
Glyma.09G237200,WRKY_M1,no
Glyma.09G238200,WRKY_M1,no
Glyma.09G238900,WRKY_M1,no
Glyma.09G239800,WRKY_M1,no
Glyma.09G239900,WRKY_M1,no
Glyma.09G240100,WRKY_M1,no
Glyma.09G244900,WRKY_M1,no
Glyma.09G245400,WRKY_M1,no
Glyma.09G246100,WRKY_M1,no
Glyma.09G246600,WRKY_M1,no
Glyma.09G246700,WRKY_M1,no
Glyma.09G246800,WRKY_M1,no
Glyma.09G247900,WRKY_M1,no
Glyma.09G249200,WRKY_M1,no
Glyma.09G249400,WRKY_M1,no
Glyma.09G249500,WRKY_M1,no
Glyma.09G250200,WRKY_M1,no
Glyma.09G250700,WRKY_M1,no
Glyma.09G250800,WRKY_M1,no
Glyma.09G252800,WRKY_M1,no
Glyma.09G252900,WRKY_M1,no
Glyma.09G253200,WRKY_M1,no
Glyma.09G255500,WRKY_M1,no
Glyma.09G257500,WRKY_M1,no
Glyma.09G258000,WRKY_M1,no
Glyma.09G259100,WRKY_M1,no
Glyma.09G260600,WRKY_M1,no
Glyma.09G262400,WRKY_M1,no
Glyma.09G265500,WRKY_M1,no
Glyma.09G266700,WRKY_M1,no
Glyma.09G267700,WRKY_M1,no
Glyma.09G268800,WRKY_M1,no
Glyma.09G268900,WRKY_M1,no
Glyma.09G269500,WRKY_M1,no
Glyma.09G269600,WRKY_M1,no
Glyma.09G270500,WRKY_M1,no
Glyma.09G270900,WRKY_M1,no
Glyma.09G271300,WRKY_M1,no
Glyma.09G272300,WRKY_M1,no
Glyma.09G273800,WRKY_M1,no
Glyma.09G275100,WRKY_M1,no
Glyma.09G277100,WRKY_M1,no
Glyma.09G277200,WRKY_M1,no
Glyma.09G277800,WRKY_M1,no
Glyma.09G277900,WRKY_M1,no
Glyma.09G278600,WRKY_M1,no
Glyma.09G280200,WRKY_M1,no
Glyma.09G280900,WRKY_M1,no
Glyma.09G281700,WRKY_M1,no
Glyma.09G281800,WRKY_M1,no
Glyma.09G281900,WRKY_M1,no
Glyma.09G285400,WRKY_M1,no
Glyma.09G286200,WRKY_M1,no
Glyma.10G000500,WRKY_M1,no
Glyma.10G000900,WRKY_M1,no
Glyma.10G002100,WRKY_M1,no
Glyma.10G002200,WRKY_M1,no
Glyma.10G002300,WRKY_M1,no
Glyma.10G002600,WRKY_M1,no
Glyma.10G005200,WRKY_M1,no
Glyma.10G005400,WRKY_M1,no
Glyma.10G005600,WRKY_M1,no
Glyma.10G006600,WRKY_M1,no
Glyma.10G006700,WRKY_M1,no
Glyma.10G007000,WRKY_M1,no
Glyma.10G007800,WRKY_M1,no
Glyma.10G008400,WRKY_M1,no
Glyma.10G008600,WRKY_M1,no
Glyma.10G009100,WRKY_M1,no
Glyma.10G010300,WRKY_M1,no
Glyma.10G011300,WRKY_M1,no
Glyma.10G012900,WRKY_M1,no
Glyma.10G014000,WRKY_M1,no
Glyma.10G016000,WRKY_M1,no
Glyma.10G016200,WRKY_M1,no
Glyma.10G016500,WRKY_M1,no
Glyma.10G017000,WRKY_M1,no
Glyma.10G018400,WRKY_M1,no
Glyma.10G018700,WRKY_M1,no
Glyma.10G018800,WRKY_M1,no
Glyma.10G019000,WRKY_M1,no
Glyma.10G019400,WRKY_M1,no
Glyma.10G019800,WRKY_M1,no
Glyma.10G021300,WRKY_M1,no
Glyma.10G022200,WRKY_M1,no
Glyma.10G023900,WRKY_M1,no
Glyma.10G024300,WRKY_M1,no
Glyma.10G024500,WRKY_M1,no
Glyma.10G025500,WRKY_M1,no
Glyma.10G026600,WRKY_M1,no
Glyma.10G027900,WRKY_M1,no
Glyma.10G028000,WRKY_M1,no
Glyma.10G028900,WRKY_M1,no
Glyma.10G029800,WRKY_M1,no
Glyma.10G032200,WRKY_M1,no
Glyma.10G032700,WRKY_M1,no
Glyma.10G034400,WRKY_M1,no
Glyma.10G034800,WRKY_M1,no
Glyma.10G036600,WRKY_M1,no
Glyma.10G036700,WRKY_M1,no
Glyma.10G037500,WRKY_M1,no
Glyma.10G037700,WRKY_M1,no
Glyma.10G039000,WRKY_M1,no
Glyma.10G040300,WRKY_M1,no
Glyma.10G040600,WRKY_M1,no
Glyma.10G041200,WRKY_M1,no
Glyma.10G041400,WRKY_M1,no
Glyma.10G042900,WRKY_M1,no
Glyma.10G043200,WRKY_M1,no
Glyma.10G043700,WRKY_M1,no
Glyma.10G044000,WRKY_M1,no
Glyma.10G044400,WRKY_M1,no
Glyma.10G044550,WRKY_M1,no
Glyma.10G045400,WRKY_M1,no
Glyma.10G046000,WRKY_M1,no
Glyma.10G046900,WRKY_M1,yes
Glyma.10G047100,WRKY_M1,no
Glyma.10G047700,WRKY_M1,no
Glyma.10G048900,WRKY_M1,no
Glyma.10G051100,WRKY_M1,no
Glyma.10G051400,WRKY_M1,no
Glyma.10G052000,WRKY_M1,no
Glyma.10G052100,WRKY_M1,no
Glyma.10G053000,WRKY_M1,no
Glyma.10G054700,WRKY_M1,no
Glyma.10G055300,WRKY_M1,no
Glyma.10G057000,WRKY_M1,no
Glyma.10G057600,WRKY_M1,no
Glyma.10G058100,WRKY_M1,no
Glyma.10G058200,WRKY_M1,no
Glyma.10G058800,WRKY_M1,no
Glyma.10G059500,WRKY_M1,no
Glyma.10G059900,WRKY_M1,no
Glyma.10G062600,WRKY_M1,no
Glyma.10G062750,WRKY_M1,no
Glyma.10G062900,WRKY_M1,no
Glyma.10G063000,WRKY_M1,no
Glyma.10G063200,WRKY_M1,no
Glyma.10G063800,WRKY_M1,no
Glyma.10G064200,WRKY_M1,no
Glyma.10G065000,WRKY_M1,no
Glyma.10G066400,WRKY_M1,no
Glyma.10G066700,WRKY_M1,no
Glyma.10G067500,WRKY_M1,no
Glyma.10G067900,WRKY_M1,no
Glyma.10G068900,WRKY_M1,no
Glyma.10G069500,WRKY_M1,no
Glyma.10G069600,WRKY_M1,no
Glyma.10G071500,WRKY_M1,no
Glyma.10G072000,WRKY_M1,no
Glyma.10G073600,WRKY_M1,no
Glyma.10G073700,WRKY_M1,no
Glyma.10G075000,WRKY_M1,no
Glyma.10G076700,WRKY_M1,no
Glyma.10G078566,WRKY_M1,no
Glyma.10G078851,WRKY_M1,no
Glyma.10G079700,WRKY_M1,no
Glyma.10G079900,WRKY_M1,no
Glyma.10G081900,WRKY_M1,no
Glyma.10G082500,WRKY_M1,no
Glyma.10G083700,WRKY_M1,no
Glyma.10G086600,WRKY_M1,no
Glyma.10G087100,WRKY_M1,no
Glyma.10G089300,WRKY_M1,no
Glyma.10G089500,WRKY_M1,no
Glyma.10G089700,WRKY_M1,no
Glyma.10G090500,WRKY_M1,no
Glyma.10G091800,WRKY_M1,no
Glyma.10G093900,WRKY_M1,no
Glyma.10G094000,WRKY_M1,no
Glyma.10G094900,WRKY_M1,no
Glyma.10G095200,WRKY_M1,no
Glyma.10G099400,WRKY_M1,no
Glyma.10G099700,WRKY_M1,no
Glyma.10G101600,WRKY_M1,no
Glyma.10G104900,WRKY_M1,no
Glyma.10G106100,WRKY_M1,no
Glyma.10G106600,WRKY_M1,no
Glyma.10G107100,WRKY_M1,no
Glyma.10G107900,WRKY_M1,no
Glyma.10G111700,WRKY_M1,no
Glyma.10G111800,WRKY_M1,no
Glyma.10G120200,WRKY_M1,no
Glyma.10G120400,WRKY_M1,no
Glyma.10G122200,WRKY_M1,no
Glyma.10G124800,WRKY_M1,no
Glyma.10G125000,WRKY_M1,no
Glyma.10G128400,WRKY_M1,no
Glyma.10G128800,WRKY_M1,no
Glyma.10G129500,WRKY_M1,no
Glyma.10G129800,WRKY_M1,no
Glyma.10G132300,WRKY_M1,no
Glyma.10G136300,WRKY_M1,no
Glyma.10G138100,WRKY_M1,no
Glyma.10G138500,WRKY_M1,no
Glyma.10G139200,WRKY_M1,no
Glyma.10G139600,WRKY_M1,no
Glyma.10G141000,WRKY_M1,no
Glyma.10G141500,WRKY_M1,no
Glyma.10G143200,WRKY_M1,no
Glyma.10G143900,WRKY_M1,yes
Glyma.10G144300,WRKY_M1,no
Glyma.10G145100,WRKY_M1,no
Glyma.10G146200,WRKY_M1,no
Glyma.10G147000,WRKY_M1,no
Glyma.10G147200,WRKY_M1,no
Glyma.10G147300,WRKY_M1,no
Glyma.10G148100,WRKY_M1,no
Glyma.10G149600,WRKY_M1,no
Glyma.10G150400,WRKY_M1,no
Glyma.10G151000,WRKY_M1,no
Glyma.10G151300,WRKY_M1,no
Glyma.10G152200,WRKY_M1,no
Glyma.10G155400,WRKY_M1,no
Glyma.10G156100,WRKY_M1,no
Glyma.10G156500,WRKY_M1,no
Glyma.10G156600,WRKY_M1,no
Glyma.10G157000,WRKY_M1,no
Glyma.10G157100,WRKY_M1,no
Glyma.10G157200,WRKY_M1,no
Glyma.10G157500,WRKY_M1,no
Glyma.10G157800,WRKY_M1,no
Glyma.10G157900,WRKY_M1,no
Glyma.10G159100,WRKY_M1,no
Glyma.10G159800,WRKY_M1,no
Glyma.10G161500,WRKY_M1,no
Glyma.10G161700,WRKY_M1,no
Glyma.10G163400,WRKY_M1,no
Glyma.10G165800,WRKY_M1,no
Glyma.10G166600,WRKY_M1,no
Glyma.10G168600,WRKY_M1,no
Glyma.10G171700,WRKY_M1,no
Glyma.10G172100,WRKY_M1,no
Glyma.10G172300,WRKY_M1,no
Glyma.10G172400,WRKY_M1,no
Glyma.10G172500,WRKY_M1,no
Glyma.10G174000,WRKY_M1,no
Glyma.10G174200,WRKY_M1,no
Glyma.10G176500,WRKY_M1,no
Glyma.10G177200,WRKY_M1,no
Glyma.10G177600,WRKY_M1,no
Glyma.10G178000,WRKY_M1,no
Glyma.10G178400,WRKY_M1,no
Glyma.10G179100,WRKY_M1,no
Glyma.10G180100,WRKY_M1,no
Glyma.10G180500,WRKY_M1,no
Glyma.10G180800,WRKY_M1,no
Glyma.10G181000,WRKY_M1,no
Glyma.10G182300,WRKY_M1,no
Glyma.10G182900,WRKY_M1,no
Glyma.10G183200,WRKY_M1,no
Glyma.10G183800,WRKY_M1,no
Glyma.10G183900,WRKY_M1,no
Glyma.10G184600,WRKY_M1,no
Glyma.10G184700,WRKY_M1,no
Glyma.10G185000,WRKY_M1,no
Glyma.10G185600,WRKY_M1,no
Glyma.10G185700,WRKY_M1,no
Glyma.10G186800,WRKY_M1,no
Glyma.10G188100,WRKY_M1,no
Glyma.10G188500,WRKY_M1,no
Glyma.10G190100,WRKY_M1,no
Glyma.10G191200,WRKY_M1,no
Glyma.10G192200,WRKY_M1,no
Glyma.10G192900,WRKY_M1,no
Glyma.10G193200,WRKY_M1,no
Glyma.10G193500,WRKY_M1,no
Glyma.10G194000,WRKY_M1,no
Glyma.10G194200,WRKY_M1,no
Glyma.10G194500,WRKY_M1,no
Glyma.10G194900,WRKY_M1,no
Glyma.10G196200,WRKY_M1,no
Glyma.10G197800,WRKY_M1,no
Glyma.10G199500,WRKY_M1,yes
Glyma.10G200100,WRKY_M1,no
Glyma.10G200300,WRKY_M1,no
Glyma.10G200700,WRKY_M1,no
Glyma.10G200800,WRKY_M1,no
Glyma.10G201000,WRKY_M1,no
Glyma.10G201600,WRKY_M1,no
Glyma.10G202000,WRKY_M1,no
Glyma.10G203200,WRKY_M1,no
Glyma.10G203500,WRKY_M1,no
Glyma.10G204400,WRKY_M1,no
Glyma.10G205400,WRKY_M1,no
Glyma.10G205500,WRKY_M1,no
Glyma.10G205800,WRKY_M1,no
Glyma.10G206600,WRKY_M1,no
Glyma.10G207000,WRKY_M1,no
Glyma.10G207300,WRKY_M1,no
Glyma.10G209500,WRKY_M1,no
Glyma.10G209800,WRKY_M1,no
Glyma.10G210051,WRKY_M1,no
Glyma.10G210300,WRKY_M1,no
Glyma.10G211000,WRKY_M1,no
Glyma.10G211100,WRKY_M1,no
Glyma.10G211200,WRKY_M1,no
Glyma.10G211400,WRKY_M1,no
Glyma.10G212700,WRKY_M1,no
Glyma.10G212900,WRKY_M1,no
Glyma.10G213600,WRKY_M1,no
Glyma.10G214500,WRKY_M1,no
Glyma.10G214900,WRKY_M1,no
Glyma.10G216400,WRKY_M1,no
Glyma.10G217000,WRKY_M1,no
Glyma.10G217300,WRKY_M1,no
Glyma.10G218400,WRKY_M1,no
Glyma.10G219600,WRKY_M1,yes
Glyma.10G220100,WRKY_M1,no
Glyma.10G221000,WRKY_M1,no
Glyma.10G221100,WRKY_M1,no
Glyma.10G221600,WRKY_M1,no
Glyma.10G221700,WRKY_M1,no
Glyma.10G222100,WRKY_M1,no
Glyma.10G222400,WRKY_M1,no
Glyma.10G223200,WRKY_M1,no
Glyma.10G223700,WRKY_M1,no
Glyma.10G223800,WRKY_M1,no
Glyma.10G224100,WRKY_M1,no
Glyma.10G224900,WRKY_M1,no
Glyma.10G226200,WRKY_M1,no
Glyma.10G227400,WRKY_M1,no
Glyma.10G227700,WRKY_M1,no
Glyma.10G229400,WRKY_M1,no
Glyma.10G229500,WRKY_M1,no
Glyma.10G229700,WRKY_M1,yes
Glyma.10G230000,WRKY_M1,no
Glyma.10G230600,WRKY_M1,no
Glyma.10G232200,WRKY_M1,no
Glyma.10G233300,WRKY_M1,no
Glyma.10G234200,WRKY_M1,no
Glyma.10G234400,WRKY_M1,no
Glyma.10G235000,WRKY_M1,no
Glyma.10G235300,WRKY_M1,no
Glyma.10G235700,WRKY_M1,no
Glyma.10G236000,WRKY_M1,no
Glyma.10G236200,WRKY_M1,no
Glyma.10G236300,WRKY_M1,no
Glyma.10G237000,WRKY_M1,no
Glyma.10G238300,WRKY_M1,no
Glyma.10G241100,WRKY_M1,no
Glyma.10G242000,WRKY_M1,no
Glyma.10G242300,WRKY_M1,no
Glyma.10G243800,WRKY_M1,no
Glyma.10G245300,WRKY_M1,no
Glyma.10G245500,WRKY_M1,no
Glyma.10G245700,WRKY_M1,no
Glyma.10G249000,WRKY_M1,no
Glyma.10G250200,WRKY_M1,no
Glyma.10G250300,WRKY_M1,no
Glyma.10G251400,WRKY_M1,no
Glyma.10G251500,WRKY_M1,no
Glyma.10G252900,WRKY_M1,no
Glyma.10G253000,WRKY_M1,no
Glyma.10G253100,WRKY_M1,no
Glyma.10G253900,WRKY_M1,no
Glyma.10G255800,WRKY_M1,no
Glyma.10G256000,WRKY_M1,no
Glyma.10G257200,WRKY_M1,no
Glyma.10G258800,WRKY_M1,no
Glyma.10G259300,WRKY_M1,no
Glyma.10G259400,WRKY_M1,no
Glyma.10G260600,WRKY_M1,no
Glyma.10G261200,WRKY_M1,no
Glyma.10G261300,WRKY_M1,no
Glyma.10G261400,WRKY_M1,no
Glyma.10G261600,WRKY_M1,no
Glyma.10G262850,WRKY_M1,no
Glyma.10G263000,WRKY_M1,no
Glyma.10G263200,WRKY_M1,no
Glyma.10G263300,WRKY_M1,no
Glyma.10G263400,WRKY_M1,no
Glyma.10G267200,WRKY_M1,no
Glyma.10G267700,WRKY_M1,no
Glyma.10G268500,WRKY_M1,no
Glyma.10G269200,WRKY_M1,no
Glyma.10G269700,WRKY_M1,no
Glyma.10G270000,WRKY_M1,no
Glyma.10G270200,WRKY_M1,no
Glyma.10G270600,WRKY_M1,no
Glyma.10G271200,WRKY_M1,no
Glyma.10G271701,WRKY_M1,no
Glyma.10G272000,WRKY_M1,no
Glyma.10G272800,WRKY_M1,no
Glyma.10G273300,WRKY_M1,no
Glyma.10G274600,WRKY_M1,no
Glyma.10G276200,WRKY_M1,no
Glyma.10G276600,WRKY_M1,no
Glyma.10G276700,WRKY_M1,no
Glyma.10G277800,WRKY_M1,no
Glyma.10G278900,WRKY_M1,no
Glyma.10G281400,WRKY_M1,no
Glyma.10G281600,WRKY_M1,no
Glyma.10G282200,WRKY_M1,no
Glyma.10G282900,WRKY_M1,no
Glyma.10G283100,WRKY_M1,no
Glyma.10G284100,WRKY_M1,no
Glyma.10G289700,WRKY_M1,no
Glyma.10G289800,WRKY_M1,no
Glyma.10G290200,WRKY_M1,no
Glyma.10G290500,WRKY_M1,no
Glyma.10G290900,WRKY_M1,no
Glyma.10G291400,WRKY_M1,no
Glyma.10G292200,WRKY_M1,no
Glyma.10G292400,WRKY_M1,no
Glyma.10G293900,WRKY_M1,no
Glyma.10G295200,WRKY_M1,no
Glyma.10G295300,WRKY_M1,no
Glyma.10G296900,WRKY_M1,no
Glyma.11G000200,WRKY_M1,no
Glyma.11G000500,WRKY_M1,no
Glyma.11G000800,WRKY_M1,no
Glyma.11G001000,WRKY_M1,no
Glyma.11G001200,WRKY_M1,no
Glyma.11G004700,WRKY_M1,no
Glyma.11G006300,WRKY_M1,no
Glyma.11G006600,WRKY_M1,no
Glyma.11G008900,WRKY_M1,no
Glyma.11G010500,WRKY_M1,no
Glyma.11G011500,WRKY_M1,no
Glyma.11G012000,WRKY_M1,no
Glyma.11G012700,WRKY_M1,no
Glyma.11G014100,WRKY_M1,no
Glyma.11G014300,WRKY_M1,no
Glyma.11G015433,WRKY_M1,no
Glyma.11G015800,WRKY_M1,no
Glyma.11G015900,WRKY_M1,no
Glyma.11G016400,WRKY_M1,no
Glyma.11G019900,WRKY_M1,no
Glyma.11G020001,WRKY_M1,no
Glyma.11G020700,WRKY_M1,no
Glyma.11G021000,WRKY_M1,no
Glyma.11G021400,WRKY_M1,no
Glyma.11G022300,WRKY_M1,no
Glyma.11G023200,WRKY_M1,no
Glyma.11G025600,WRKY_M1,no
Glyma.11G025700,WRKY_M1,no
Glyma.11G027700,WRKY_M1,no
Glyma.11G028200,WRKY_M1,no
Glyma.11G028400,WRKY_M1,no
Glyma.11G028500,WRKY_M1,no
Glyma.11G029500,WRKY_M1,no
Glyma.11G029800,WRKY_M1,no
Glyma.11G030200,WRKY_M1,no
Glyma.11G030400,WRKY_M1,no
Glyma.11G030900,WRKY_M1,no
Glyma.11G034100,WRKY_M1,no
Glyma.11G035900,WRKY_M1,no
Glyma.11G036400,WRKY_M1,no
Glyma.11G036500,WRKY_M1,no
Glyma.11G037100,WRKY_M1,no
Glyma.11G037500,WRKY_M1,no
Glyma.11G037700,WRKY_M1,no
Glyma.11G038700,WRKY_M1,no
Glyma.11G038800,WRKY_M1,no
Glyma.11G040700,WRKY_M1,no
Glyma.11G042200,WRKY_M1,no
Glyma.11G043100,WRKY_M1,no
Glyma.11G043300,WRKY_M1,no
Glyma.11G044200,WRKY_M1,no
Glyma.11G044800,WRKY_M1,no
Glyma.11G046400,WRKY_M1,no
Glyma.11G047300,WRKY_M1,no
Glyma.11G047900,WRKY_M1,no
Glyma.11G048300,WRKY_M1,no
Glyma.11G048600,WRKY_M1,no
Glyma.11G050000,WRKY_M1,no
Glyma.11G050900,WRKY_M1,no
Glyma.11G051400,WRKY_M1,no
Glyma.11G051700,WRKY_M1,no
Glyma.11G051800,WRKY_M1,no
Glyma.11G053100,WRKY_M1,yes
Glyma.11G053900,WRKY_M1,no
Glyma.11G055200,WRKY_M1,no
Glyma.11G056200,WRKY_M1,no
Glyma.11G058100,WRKY_M1,no
Glyma.11G060500,WRKY_M1,no
Glyma.11G061300,WRKY_M1,no
Glyma.11G062500,WRKY_M1,no
Glyma.11G062600,WRKY_M1,no
Glyma.11G062700,WRKY_M1,no
Glyma.11G064600,WRKY_M1,no
Glyma.11G066800,WRKY_M1,no
Glyma.11G067100,WRKY_M1,no
Glyma.11G069000,WRKY_M1,no
Glyma.11G070200,WRKY_M1,no
Glyma.11G070500,WRKY_M1,no
Glyma.11G070600,WRKY_M1,no
Glyma.11G070800,WRKY_M1,no
Glyma.11G071300,WRKY_M1,no
Glyma.11G072000,WRKY_M1,no
Glyma.11G073900,WRKY_M1,no
Glyma.11G074400,WRKY_M1,no
Glyma.11G075100,WRKY_M1,no
Glyma.11G076000,WRKY_M1,no
Glyma.11G076800,WRKY_M1,no
Glyma.11G077300,WRKY_M1,no
Glyma.11G077600,WRKY_M1,no
