geneId,FC,FC_Type,cluster
Glyma.08G139900,-0.585088565,R1_FC,cluster3
Glyma.08G140600,6.680233711,R1_FC,cluster2
Glyma.08G141100,0.478784874,R1_FC,cluster9
Glyma.08G142400,1.813300928,R1_FC,cluster4
Glyma.08G143000,0.575303345,R1_FC,cluster9
Glyma.08G146500,-0.065173345,R1_FC,cluster3
Glyma.08G147600,1.667885896,R1_FC,cluster7
Glyma.08G147700,2.286272553,R1_FC,cluster7
Glyma.08G149800,1.471401239,R1_FC,cluster4
Glyma.08G150800,1.819508305,R1_FC,cluster4
Glyma.08G152400,0.471239069,R1_FC,cluster9
Glyma.08G152500,1.637854893,R1_FC,cluster4
Glyma.08G153600,0.616768434,R1_FC,cluster9
Glyma.08G155500,-1.368231666,R1_FC,cluster3
Glyma.08G157600,-0.60607749,R1_FC,cluster3
Glyma.08G157700,0.451404146,R1_FC,cluster9
Glyma.08G162100,-0.630137373,R1_FC,cluster3
Glyma.08G164100,0.309529806,R1_FC,cluster9
Glyma.08G165500,-0.659023598,R1_FC,cluster3
Glyma.08G165900,0.653117752,R1_FC,cluster9
Glyma.08G166100,-2.194706027,R1_FC,cluster6
Glyma.08G166500,-0.881416408,R1_FC,cluster3
Glyma.08G168700,0.414307226,R1_FC,cluster9
Glyma.08G169451,4.337348291,R1_FC,cluster8
Glyma.08G170400,-0.841287851,R1_FC,cluster3
Glyma.08G170700,5.873597354,R1_FC,cluster2
Glyma.08G170800,2.964790416,R1_FC,cluster1
Glyma.08G171300,3.227309547,R1_FC,cluster5
Glyma.08G171400,1.967067943,R1_FC,cluster4
Glyma.08G173300,0.84072072,R1_FC,cluster9
Glyma.08G173700,-0.781830844,R1_FC,cluster3
Glyma.08G173800,1.678785993,R1_FC,cluster7
Glyma.08G173900,-0.606440786,R1_FC,cluster3
Glyma.08G174200,-0.889246445,R1_FC,cluster3
Glyma.08G174800,2.688241936,R1_FC,cluster8
Glyma.08G174900,6.771151406,R1_FC,cluster2
Glyma.08G175200,3.649923516,R1_FC,cluster8
Glyma.08G175800,-1.695192191,R1_FC,cluster6
Glyma.08G175900,-0.28502993,R1_FC,cluster3
Glyma.08G177200,0.800094407,R1_FC,cluster9
Glyma.08G177300,2.466558636,R1_FC,cluster4
Glyma.08G177400,-0.749127742,R1_FC,cluster3
Glyma.08G178100,2.500207914,R1_FC,cluster4
Glyma.08G178800,1.586486561,R1_FC,cluster4
Glyma.08G179100,0.694475371,R1_FC,cluster9
Glyma.08G179700,4.23716816,R1_FC,cluster7
Glyma.08G180000,-0.587847127,R1_FC,cluster3
Glyma.08G180400,2.358659303,R1_FC,cluster1
Glyma.08G180800,0.548445653,R1_FC,cluster9
Glyma.08G181100,-0.865890205,R1_FC,cluster3
Glyma.08G181200,-0.662936738,R1_FC,cluster3
Glyma.08G182900,-0.215696248,R1_FC,cluster3
Glyma.08G184300,0.578218377,R1_FC,cluster9
Glyma.08G185000,-0.896439455,R1_FC,cluster6
Glyma.08G186500,0.906914896,R1_FC,cluster9
Glyma.08G187400,2.193014766,R1_FC,cluster4
Glyma.08G191300,3.573914276,R1_FC,cluster4
Glyma.08G194200,-1.020804532,R1_FC,cluster6
Glyma.08G195300,-0.344893717,R1_FC,cluster3
Glyma.08G198900,2.228803931,R1_FC,cluster7
Glyma.08G199100,2.530946721,R1_FC,cluster1
Glyma.08G199700,-1.051110693,R1_FC,cluster6
Glyma.08G200200,1.568211317,R1_FC,cluster4
Glyma.08G201200,-1.381272184,R1_FC,cluster6
Glyma.08G201300,1.463932602,R1_FC,cluster4
Glyma.08G201400,-0.76380151,R1_FC,cluster3
Glyma.08G202100,-0.922469928,R1_FC,cluster3
Glyma.08G203000,-0.793685394,R1_FC,cluster3
Glyma.08G204500,-0.975406177,R1_FC,cluster6
Glyma.08G204600,-0.60745353,R1_FC,cluster3
Glyma.08G204800,-0.906788481,R1_FC,cluster3
Glyma.08G205700,-0.662164882,R1_FC,cluster3
Glyma.08G208700,-0.340880524,R1_FC,cluster3
Glyma.08G209100,0.412196188,R1_FC,cluster9
Glyma.08G210000,0.128368131,R1_FC,cluster9
Glyma.08G211000,3.756742462,R1_FC,cluster5
Glyma.08G212600,0.643375014,R1_FC,cluster9
Glyma.08G213000,-1.018100953,R1_FC,cluster3
Glyma.08G213300,0.347911294,R1_FC,cluster9
Glyma.08G213900,-1.293242167,R1_FC,cluster3
Glyma.08G214000,-0.489248059,R1_FC,cluster3
Glyma.08G214300,-0.472341822,R1_FC,cluster3
Glyma.08G214800,-1.058368857,R1_FC,cluster3
Glyma.08G216300,0.157698834,R1_FC,cluster5
Glyma.08G217400,-1.059469036,R1_FC,cluster3
Glyma.08G217700,0.344218443,R1_FC,cluster9
Glyma.08G218200,2.892652094,R1_FC,cluster4
Glyma.08G218600,2.557558393,R1_FC,cluster4
Glyma.08G219100,-0.526246979,R1_FC,cluster3
Glyma.08G219200,-0.890535398,R1_FC,cluster3
Glyma.08G220200,0.875326521,R1_FC,cluster9
Glyma.08G220300,-1.122660519,R1_FC,cluster3
Glyma.08G220900,-0.815224896,R1_FC,cluster3
Glyma.08G221900,-0.127922934,R1_FC,cluster3
Glyma.08G222700,1.114871262,R1_FC,cluster9
Glyma.08G222800,-0.804418682,R1_FC,cluster3
Glyma.08G223100,-0.304103715,R1_FC,cluster9
Glyma.08G223300,-0.3623221,R1_FC,cluster3
Glyma.08G226600,-1.042918435,R1_FC,cluster3
Glyma.08G227200,1.817891073,R1_FC,cluster4
Glyma.08G227600,-1.276121093,R1_FC,cluster3
Glyma.08G228800,2.806296826,R1_FC,cluster7
Glyma.08G229400,1.019242889,R1_FC,cluster9
Glyma.08G232400,1.392320712,R1_FC,cluster9
Glyma.08G232600,0.727360774,R1_FC,cluster9
Glyma.08G234200,1.017350175,R1_FC,cluster9
Glyma.08G235000,-1.158504647,R1_FC,cluster6
Glyma.08G235400,3.990337285,R1_FC,cluster7
Glyma.08G235600,0.475219259,R1_FC,cluster9
Glyma.08G235800,5.072922981,R1_FC,cluster2
Glyma.08G235900,3.192134027,R1_FC,cluster1
Glyma.08G236000,-1.013175461,R1_FC,cluster3
Glyma.08G237400,-0.585236915,R1_FC,cluster3
Glyma.08G238400,-0.937574827,R1_FC,cluster3
Glyma.08G238600,-0.946569011,R1_FC,cluster3
Glyma.08G239000,-1.339655156,R1_FC,cluster3
Glyma.08G240100,-0.856429952,R1_FC,cluster6
Glyma.08G240500,-1.008889398,R1_FC,cluster6
Glyma.08G241600,-0.655959843,R1_FC,cluster3
Glyma.08G242100,-0.815225911,R1_FC,cluster3
Glyma.08G242700,-0.264451586,R1_FC,cluster3
Glyma.08G242800,-0.317251006,R1_FC,cluster3
Glyma.08G243100,-0.571902857,R1_FC,cluster3
Glyma.08G244700,1.705939962,R1_FC,cluster4
Glyma.08G244800,7.023365606,R1_FC,cluster2
Glyma.08G246300,0.347941914,R1_FC,cluster9
Glyma.08G246700,3.054522106,R1_FC,cluster1
Glyma.08G247700,1.415320412,R1_FC,cluster9
Glyma.08G249500,1.338962586,R1_FC,cluster4
Glyma.08G249900,0.365267754,R1_FC,cluster9
Glyma.08G250300,3.666197103,R1_FC,cluster1
Glyma.08G251200,0.483400851,R1_FC,cluster9
Glyma.08G252000,0.638079727,R1_FC,cluster9
Glyma.08G253000,-0.418095791,R1_FC,cluster3
Glyma.08G253800,1.196347383,R1_FC,cluster9
Glyma.08G254500,0.788722112,R1_FC,cluster9
Glyma.08G254600,-0.467409951,R1_FC,cluster3
Glyma.08G255000,0.294226402,R1_FC,cluster9
Glyma.08G255800,1.424758404,R1_FC,cluster4
Glyma.08G257300,4.302633346,R1_FC,cluster1
Glyma.08G258700,0.436477387,R1_FC,cluster9
Glyma.08G259300,-0.867582611,R1_FC,cluster3
Glyma.08G259500,0.191674046,R1_FC,cluster9
Glyma.08G260400,0.223352908,R1_FC,cluster1
Glyma.08G264800,1.623367113,R1_FC,cluster4
Glyma.08G264900,-0.910503489,R1_FC,cluster3
Glyma.08G267700,-0.634306302,R1_FC,cluster3
Glyma.08G270600,3.590329619,R1_FC,cluster1
Glyma.08G272000,0.485907725,R1_FC,cluster9
Glyma.08G272600,-0.669455211,R1_FC,cluster3
Glyma.08G273500,-0.543891327,R1_FC,cluster3
Glyma.08G274400,-1.343831919,R1_FC,cluster3
Glyma.08G277000,4.126300881,R1_FC,cluster8
Glyma.08G277100,0.668994841,R1_FC,cluster9
Glyma.08G279700,-0.771723041,R1_FC,cluster3
Glyma.08G281600,0.515950187,R1_FC,cluster9
Glyma.08G282100,-1.351151658,R1_FC,cluster6
Glyma.08G282900,1.407044639,R1_FC,cluster4
Glyma.08G284100,0.624002481,R1_FC,cluster9
Glyma.08G284300,-0.411420469,R1_FC,cluster3
Glyma.08G286800,-1.805069377,R1_FC,cluster6
Glyma.08G288600,0.301876455,R1_FC,cluster9
Glyma.08G288700,0.554087319,R1_FC,cluster9
Glyma.08G289200,2.293678369,R1_FC,cluster7
Glyma.08G289900,0.415980197,R1_FC,cluster5
Glyma.08G290100,0.903193077,R1_FC,cluster9
Glyma.08G291000,-0.646863547,R1_FC,cluster3
Glyma.08G291600,-0.261858715,R1_FC,cluster3
Glyma.08G292000,0.854502471,R1_FC,cluster9
Glyma.08G292300,1.481151693,R1_FC,cluster9
Glyma.08G292800,0.412884702,R1_FC,cluster9
Glyma.08G293300,-0.878730378,R1_FC,cluster3
Glyma.08G293800,-2.061364302,R1_FC,cluster6
Glyma.08G294100,0.608188294,R1_FC,cluster4
Glyma.08G294800,0.369682993,R1_FC,cluster9
Glyma.08G295500,-0.527392474,R1_FC,cluster3
Glyma.08G296400,0.126734902,R1_FC,cluster3
Glyma.08G297900,0.616288298,R1_FC,cluster9
Glyma.08G298500,0.308568344,R1_FC,cluster9
Glyma.08G298700,-2.142676407,R1_FC,cluster3
Glyma.08G298900,0.847298432,R1_FC,cluster9
Glyma.08G299000,0.252123185,R1_FC,cluster9
Glyma.08G299900,0.253874861,R1_FC,cluster9
Glyma.08G302500,-0.718587939,R1_FC,cluster3
Glyma.08G302600,-1.675791234,R1_FC,cluster3
Glyma.08G303000,1.161213289,R1_FC,cluster9
Glyma.08G303200,-1.08315006,R1_FC,cluster6
Glyma.08G303700,1.073478439,R1_FC,cluster9
Glyma.08G303900,-0.779331702,R1_FC,cluster3
Glyma.08G304000,-0.941472137,R1_FC,cluster3
Glyma.08G304200,-1.037726399,R1_FC,cluster3
Glyma.08G305000,2.3770347,R1_FC,cluster1
Glyma.08G306200,-0.995319011,R1_FC,cluster3
Glyma.08G306500,3.030305338,R1_FC,cluster8
Glyma.08G306800,1.425363201,R1_FC,cluster4
Glyma.08G307400,5.750813419,R1_FC,cluster2
Glyma.08G307600,2.168405922,R1_FC,cluster1
Glyma.08G307800,0.84029348,R1_FC,cluster9
Glyma.08G311600,-0.524333495,R1_FC,cluster3
Glyma.08G312400,0.160400667,R1_FC,cluster9
Glyma.08G312800,-0.862980661,R1_FC,cluster3
Glyma.08G313100,0.786141747,R1_FC,cluster9
Glyma.08G314800,-0.778651369,R1_FC,cluster3
Glyma.08G314900,-0.456420945,R1_FC,cluster3
Glyma.08G316000,5.250375726,R1_FC,cluster2
Glyma.08G316500,0.600819058,R1_FC,cluster9
Glyma.08G320400,-0.884134913,R1_FC,cluster3
Glyma.08G324300,2.177730654,R1_FC,cluster1
Glyma.08G324700,-1.035699565,R1_FC,cluster6
Glyma.08G325300,1.126784155,R1_FC,cluster9
Glyma.08G330100,2.0161344,R1_FC,cluster4
Glyma.08G330600,0.149858587,R1_FC,cluster9
Glyma.08G330700,2.872498955,R1_FC,cluster4
Glyma.08G332000,0.819079511,R1_FC,cluster9
Glyma.08G336400,0.241436081,R1_FC,cluster9
Glyma.08G337100,-1.17018825,R1_FC,cluster6
Glyma.08G338100,5.681116251,R1_FC,cluster2
Glyma.08G338200,3.047374376,R1_FC,cluster1
Glyma.08G338800,4.762068703,R1_FC,cluster2
Glyma.08G339000,1.98801767,R1_FC,cluster4
Glyma.08G339500,2.548264095,R1_FC,cluster7
Glyma.08G340300,0.877751968,R1_FC,cluster9
Glyma.08G341100,-0.669267558,R1_FC,cluster3
Glyma.08G341300,2.116952675,R1_FC,cluster5
Glyma.08G342100,3.039970757,R1_FC,cluster1
Glyma.08G344100,-0.414513734,R1_FC,cluster3
Glyma.08G344800,-0.521033104,R1_FC,cluster3
Glyma.08G345000,1.085520418,R1_FC,cluster9
Glyma.08G345400,-0.911417548,R1_FC,cluster3
Glyma.08G345800,-0.563773479,R1_FC,cluster3
Glyma.08G347400,-0.490333461,R1_FC,cluster3
Glyma.08G348101,-0.779772354,R1_FC,cluster3
Glyma.08G348300,0.703673211,R1_FC,cluster9
Glyma.08G349900,-0.441224143,R1_FC,cluster3
Glyma.08G351932,0.745322737,R1_FC,cluster9
Glyma.08G352100,1.632512716,R1_FC,cluster4
Glyma.08G352200,2.14514685,R1_FC,cluster7
Glyma.08G352300,3.830369994,R1_FC,cluster8
Glyma.08G352500,2.209604389,R1_FC,cluster4
Glyma.08G356800,-1.284107825,R1_FC,cluster3
Glyma.08G357000,0.881190401,R1_FC,cluster9
Glyma.08G360100,0.158560852,R1_FC,cluster9
Glyma.08G360200,0.819177701,R1_FC,cluster9
Glyma.08G361100,0.348954175,R1_FC,cluster9
Glyma.08G361200,-0.735337477,R1_FC,cluster3
Glyma.08G362100,0.557900551,R1_FC,cluster9
Glyma.08G362466,3.079065953,R1_FC,cluster1
Glyma.08G362532,2.876018363,R1_FC,cluster1
Glyma.08G362900,0.565032028,R1_FC,cluster9
Glyma.08G364700,5.016866129,R1_FC,cluster2
Glyma.08G365100,1.482034436,R1_FC,cluster9
Glyma.08G367400,0.730430207,R1_FC,cluster9
Glyma.09G003100,2.442280658,R1_FC,cluster1
Glyma.09G004300,-0.495658308,R1_FC,cluster3
Glyma.09G004800,5.102693998,R1_FC,cluster8
Glyma.09G005500,2.057096508,R1_FC,cluster7
Glyma.09G005700,2.302023812,R1_FC,cluster4
Glyma.09G008600,0.889293391,R1_FC,cluster9
Glyma.09G010000,0.556521106,R1_FC,cluster9
Glyma.09G011100,-1.149553874,R1_FC,cluster3
Glyma.09G011200,0.947565932,R1_FC,cluster4
Glyma.09G012000,-1.608432196,R1_FC,cluster3
Glyma.09G013100,-1.776000173,R1_FC,cluster6
Glyma.09G014700,0.372748564,R1_FC,cluster9
Glyma.09G015100,-0.335021298,R1_FC,cluster3
Glyma.09G016251,4.390602064,R1_FC,cluster7
Glyma.09G016300,-1.337651708,R1_FC,cluster3
Glyma.09G016400,1.718618663,R1_FC,cluster4
Glyma.09G016700,-0.678559589,R1_FC,cluster3
Glyma.09G017800,2.702535116,R1_FC,cluster7
Glyma.09G018400,0.313246458,R1_FC,cluster9
Glyma.09G018600,-1.923981413,R1_FC,cluster6
Glyma.09G018900,1.044178593,R1_FC,cluster9
Glyma.09G020800,0.208836999,R1_FC,cluster9
Glyma.09G022000,-0.42782157,R1_FC,cluster3
Glyma.09G022400,2.065087169,R1_FC,cluster4
Glyma.09G022500,3.422736718,R1_FC,cluster1
Glyma.09G024100,0.704438607,R1_FC,cluster9
Glyma.09G025000,0.777230241,R1_FC,cluster9
Glyma.09G026100,-0.226863709,R1_FC,cluster3
Glyma.09G027000,1.283967367,R1_FC,cluster9
Glyma.09G028000,0.66605886,R1_FC,cluster9
Glyma.09G028800,-0.786319398,R1_FC,cluster3
Glyma.09G030300,0.874003984,R1_FC,cluster9
Glyma.09G031400,-0.382386194,R1_FC,cluster3
Glyma.09G032100,1.091769623,R1_FC,cluster4
Glyma.09G034500,-0.29152344,R1_FC,cluster3
Glyma.09G036900,-2.082374079,R1_FC,cluster3
Glyma.09G037600,-0.465430074,R1_FC,cluster3
Glyma.09G038300,0.422406932,R1_FC,cluster9
Glyma.09G040400,4.253726296,R1_FC,cluster8
Glyma.09G040500,3.454384952,R1_FC,cluster7
Glyma.09G040600,4.471863574,R1_FC,cluster8
Glyma.09G041400,0.517339008,R1_FC,cluster9
Glyma.09G041500,0.905713609,R1_FC,cluster9
Glyma.09G041800,-1.101690937,R1_FC,cluster3
Glyma.09G042400,1.998803505,R1_FC,cluster4
Glyma.09G042500,0.764008464,R1_FC,cluster4
Glyma.09G042800,0.727971736,R1_FC,cluster9
Glyma.09G044200,-0.490444045,R1_FC,cluster3
Glyma.09G046400,-1.087878972,R1_FC,cluster3
Glyma.09G048900,4.562922794,R1_FC,cluster8
Glyma.09G049200,6.200540373,R1_FC,cluster2
Glyma.09G049300,3.488906619,R1_FC,cluster5
Glyma.09G049500,0.550778,R1_FC,cluster9
Glyma.09G049700,0.90578806,R1_FC,cluster9
Glyma.09G050200,1.5598808,R1_FC,cluster4
Glyma.09G051200,-0.606745823,R1_FC,cluster3
Glyma.09G051900,3.265840208,R1_FC,cluster8
Glyma.09G052900,3.211072475,R1_FC,cluster1
Glyma.09G054200,0.833649949,R1_FC,cluster9
Glyma.09G056300,1.70016553,R1_FC,cluster4
Glyma.09G056600,-0.525942947,R1_FC,cluster6
Glyma.09G056800,-0.77672733,R1_FC,cluster3
Glyma.09G059000,-0.255374594,R1_FC,cluster3
Glyma.09G059200,0.892529041,R1_FC,cluster9
Glyma.09G061300,5.052191923,R1_FC,cluster8
Glyma.09G061500,2.026406702,R1_FC,cluster4
Glyma.09G062700,-0.380036345,R1_FC,cluster3
Glyma.09G063000,-1.697105097,R1_FC,cluster6
Glyma.09G063300,4.382514681,R1_FC,cluster8
Glyma.09G064200,3.973317529,R1_FC,cluster5
Glyma.09G065000,1.055429449,R1_FC,cluster9
Glyma.09G066400,0.955479395,R1_FC,cluster9
Glyma.09G066800,1.130835846,R1_FC,cluster9
Glyma.09G067700,-0.92251248,R1_FC,cluster3
Glyma.09G068100,0.712383323,R1_FC,cluster9
Glyma.09G068800,0.901151995,R1_FC,cluster9
Glyma.09G069900,3.478749869,R1_FC,cluster8
Glyma.09G070300,-1.049708769,R1_FC,cluster3
Glyma.09G071600,1.496502987,R1_FC,cluster4
Glyma.09G072000,0.56488606,R1_FC,cluster5
Glyma.09G073050,-2.374934205,R1_FC,cluster6
Glyma.09G073900,-0.470145904,R1_FC,cluster3
Glyma.09G075200,2.238469804,R1_FC,cluster1
Glyma.09G075500,1.005922879,R1_FC,cluster9
Glyma.09G079600,-0.928005064,R1_FC,cluster3
Glyma.09G080000,1.584364318,R1_FC,cluster4
Glyma.09G083700,-0.738427047,R1_FC,cluster3
Glyma.09G087700,-0.751253911,R1_FC,cluster3
Glyma.09G089000,-0.666998191,R1_FC,cluster3
Glyma.09G089500,-0.652197718,R1_FC,cluster3
Glyma.09G089700,1.662111251,R1_FC,cluster4
Glyma.09G091100,-0.519361304,R1_FC,cluster3
Glyma.09G091800,4.981142092,R1_FC,cluster8
Glyma.09G092100,0.998697427,R1_FC,cluster9
Glyma.09G093050,2.152732322,R1_FC,cluster4
Glyma.09G094000,0.60420235,R1_FC,cluster9
Glyma.09G094400,6.226085182,R1_FC,cluster2
Glyma.09G094600,3.910218858,R1_FC,cluster8
Glyma.09G096300,-2.011449562,R1_FC,cluster3
Glyma.09G098000,-0.594448981,R1_FC,cluster3
Glyma.09G098300,0.936341235,R1_FC,cluster9
Glyma.09G099200,4.36834537,R1_FC,cluster8
Glyma.09G102400,-0.79392105,R1_FC,cluster3
Glyma.09G104000,0.573846865,R1_FC,cluster9
Glyma.09G104200,-0.459448852,R1_FC,cluster3
Glyma.09G109200,-0.411904138,R1_FC,cluster6
Glyma.09G109700,-0.708918455,R1_FC,cluster3
Glyma.09G110500,5.431782169,R1_FC,cluster2
Glyma.09G114000,0.513972235,R1_FC,cluster9
Glyma.09G114100,-0.97477678,R1_FC,cluster3
Glyma.09G115800,1.615209411,R1_FC,cluster4
Glyma.09G116300,2.053169829,R1_FC,cluster4
Glyma.09G118500,3.338781217,R1_FC,cluster8
Glyma.09G118800,3.743716433,R1_FC,cluster7
Glyma.09G120200,0.483998034,R1_FC,cluster9
Glyma.09G125800,-0.737729174,R1_FC,cluster3
Glyma.09G126200,4.792245175,R1_FC,cluster8
Glyma.09G128300,4.592094086,R1_FC,cluster2
Glyma.09G128400,4.350000063,R1_FC,cluster1
Glyma.09G130400,3.194556137,R1_FC,cluster8
Glyma.09G134500,-0.671652895,R1_FC,cluster3
Glyma.09G138100,1.725980613,R1_FC,cluster4
Glyma.09G138400,-0.610848102,R1_FC,cluster3
Glyma.09G139200,-0.669460676,R1_FC,cluster3
Glyma.09G140400,-1.105645359,R1_FC,cluster3
Glyma.09G140700,-1.610548286,R1_FC,cluster6
Glyma.09G144200,0.182778455,R1_FC,cluster9
Glyma.09G144800,0.506719201,R1_FC,cluster9
Glyma.09G146500,-0.076397022,R1_FC,cluster3
Glyma.09G146700,0.735372055,R1_FC,cluster9
Glyma.09G146800,2.12425475,R1_FC,cluster5
Glyma.09G148700,-0.944646933,R1_FC,cluster6
Glyma.09G149200,-1.980198425,R1_FC,cluster6
Glyma.09G149400,-0.547080266,R1_FC,cluster6
Glyma.09G151400,2.482110702,R1_FC,cluster4
Glyma.09G152100,-0.973093549,R1_FC,cluster3
Glyma.09G153900,1.058347361,R1_FC,cluster9
Glyma.09G154100,-0.278997121,R1_FC,cluster3
Glyma.09G154600,-1.296658589,R1_FC,cluster3
Glyma.09G154700,-0.510924185,R1_FC,cluster3
Glyma.09G156800,-0.256512853,R1_FC,cluster3
Glyma.09G156900,2.304754754,R1_FC,cluster4
Glyma.09G157600,-0.875675849,R1_FC,cluster3
Glyma.09G160100,2.391487479,R1_FC,cluster8
Glyma.09G161100,3.917042971,R1_FC,cluster5
Glyma.09G162400,1.33456883,R1_FC,cluster4
Glyma.09G163700,3.68288142,R1_FC,cluster8
Glyma.09G163900,2.994066168,R1_FC,cluster8
Glyma.09G164900,0.345674536,R1_FC,cluster9
Glyma.09G168900,-0.933528585,R1_FC,cluster3
Glyma.09G172100,1.151669766,R1_FC,cluster4
Glyma.09G172500,1.611144467,R1_FC,cluster4
Glyma.09G173800,-0.562361773,R1_FC,cluster3
Glyma.09G177200,-0.450998585,R1_FC,cluster3
Glyma.09G177600,0.330774465,R1_FC,cluster9
Glyma.09G178100,1.040287037,R1_FC,cluster9
Glyma.09G180300,-0.650517034,R1_FC,cluster3
Glyma.09G181960,0.534036474,R1_FC,cluster9
Glyma.09G182200,4.12552503,R1_FC,cluster5
Glyma.09G183100,0.697021138,R1_FC,cluster9
Glyma.09G183400,5.441149335,R1_FC,cluster2
Glyma.09G183800,0.607775209,R1_FC,cluster9
Glyma.09G184600,-1.049969837,R1_FC,cluster3
Glyma.09G185900,0.581678075,R1_FC,cluster9
Glyma.09G186200,0.83709267,R1_FC,cluster9
Glyma.09G186400,0.302478666,R1_FC,cluster9
Glyma.09G187300,-3.433581547,R1_FC,cluster6
Glyma.09G187800,-1.574226841,R1_FC,cluster3
Glyma.09G188500,1.095244137,R1_FC,cluster9
Glyma.09G189300,0.727876805,R1_FC,cluster9
Glyma.09G190000,-1.412910661,R1_FC,cluster3
Glyma.09G191300,0.179792918,R1_FC,cluster9
Glyma.09G193000,-0.750855618,R1_FC,cluster3
Glyma.09G194100,4.712626552,R1_FC,cluster8
Glyma.09G194900,-0.447581986,R1_FC,cluster3
Glyma.09G196000,0.467650775,R1_FC,cluster9
Glyma.09G196400,2.306974861,R1_FC,cluster7
Glyma.09G198200,-0.715089134,R1_FC,cluster3
Glyma.09G198700,0.905090603,R1_FC,cluster9
Glyma.09G199600,-0.313993519,R1_FC,cluster3
Glyma.09G202000,-1.663309983,R1_FC,cluster6
Glyma.09G202700,1.61417632,R1_FC,cluster4
Glyma.09G203300,-0.307983541,R1_FC,cluster3
Glyma.09G203400,-0.152822836,R1_FC,cluster3
Glyma.09G204500,0.972668742,R1_FC,cluster9
Glyma.09G204800,-0.572235776,R1_FC,cluster3
Glyma.09G205400,1.616075536,R1_FC,cluster7
Glyma.09G205500,-1.081188353,R1_FC,cluster3
Glyma.09G205700,1.893522124,R1_FC,cluster1
Glyma.09G206100,0.872913539,R1_FC,cluster9
Glyma.09G207200,0.319469417,R1_FC,cluster9
Glyma.09G207700,-0.77839457,R1_FC,cluster3
Glyma.09G207900,-1.002311606,R1_FC,cluster3
Glyma.09G209900,0.35829254,R1_FC,cluster9
Glyma.09G210600,4.396636219,R1_FC,cluster2
Glyma.09G210900,-1.211176509,R1_FC,cluster3
Glyma.09G211700,2.666441322,R1_FC,cluster1
Glyma.09G213100,1.082140282,R1_FC,cluster9
Glyma.09G214500,-0.479575936,R1_FC,cluster3
Glyma.09G215700,-0.293424226,R1_FC,cluster3
Glyma.09G216000,0.572160086,R1_FC,cluster9
Glyma.09G216200,3.239067716,R1_FC,cluster7
Glyma.09G216400,2.898705202,R1_FC,cluster4
Glyma.09G216900,-0.806342049,R1_FC,cluster3
Glyma.09G217700,-0.967912441,R1_FC,cluster3
Glyma.09G218300,1.650637442,R1_FC,cluster4
Glyma.09G218600,0.932451353,R1_FC,cluster4
Glyma.09G219100,-0.58052109,R1_FC,cluster3
Glyma.09G221700,-2.491741324,R1_FC,cluster6
Glyma.09G222500,0.586031683,R1_FC,cluster9
Glyma.09G223600,-0.815582148,R1_FC,cluster3
Glyma.09G225700,-0.2971561,R1_FC,cluster3
Glyma.09G225900,-0.67032968,R1_FC,cluster3
Glyma.09G226000,-0.796654454,R1_FC,cluster3
Glyma.09G226900,0.164052545,R1_FC,cluster9
Glyma.09G227100,-0.436556117,R1_FC,cluster3
Glyma.09G227200,-0.697496253,R1_FC,cluster3
Glyma.09G227600,0.450956668,R1_FC,cluster9
Glyma.09G228200,0.832092078,R1_FC,cluster9
Glyma.09G229200,0.432037078,R1_FC,cluster9
Glyma.09G230700,-0.745866195,R1_FC,cluster3
Glyma.09G232600,-0.542408746,R1_FC,cluster3
Glyma.09G235200,-0.936599894,R1_FC,cluster6
Glyma.09G235400,-0.354320233,R1_FC,cluster3
Glyma.09G236500,0.6133767,R1_FC,cluster9
Glyma.09G237200,3.590581047,R1_FC,cluster8
Glyma.09G238200,-1.736703891,R1_FC,cluster6
Glyma.09G238900,1.930001523,R1_FC,cluster4
Glyma.09G239800,-1.042213478,R1_FC,cluster3
Glyma.09G239900,5.660513722,R1_FC,cluster8
Glyma.09G240100,3.651782093,R1_FC,cluster1
Glyma.09G244900,-0.426006891,R1_FC,cluster3
Glyma.09G245400,-1.191153825,R1_FC,cluster3
Glyma.09G246100,-0.927531082,R1_FC,cluster3
Glyma.09G246600,0.386616016,R1_FC,cluster9
Glyma.09G246700,1.098388823,R1_FC,cluster9
Glyma.09G246800,4.096918846,R1_FC,cluster8
Glyma.09G247900,-1.150701962,R1_FC,cluster3
Glyma.09G249200,-0.943467633,R1_FC,cluster3
Glyma.09G249400,-0.666602819,R1_FC,cluster3
Glyma.09G249500,-0.533695864,R1_FC,cluster3
Glyma.09G250200,0.406464696,R1_FC,cluster9
Glyma.09G250700,1.249147622,R1_FC,cluster7
Glyma.09G250800,-0.456042755,R1_FC,cluster3
Glyma.09G252800,-0.44353261,R1_FC,cluster3
Glyma.09G252900,-0.690655893,R1_FC,cluster3
Glyma.09G253200,4.347460095,R1_FC,cluster5
Glyma.09G255500,-0.709614916,R1_FC,cluster3
Glyma.09G257500,0.561889997,R1_FC,cluster9
Glyma.09G258000,1.526827086,R1_FC,cluster4
Glyma.09G259100,0.371214804,R1_FC,cluster9
Glyma.09G260600,-0.522458786,R1_FC,cluster3
Glyma.09G262400,-0.488705611,R1_FC,cluster3
Glyma.09G265500,0.579775656,R1_FC,cluster9
