geneId,Family,cluster
Glyma.15G133600,NA,cluster4
Glyma.15G145700,NA,cluster4
Glyma.15G146600,NA,cluster4
Glyma.15G162600,NA,cluster4
Glyma.15G171000,NA,cluster4
Glyma.15G194600,NA,cluster4
Glyma.15G199700,NA,cluster4
Glyma.15G215400,NA,cluster4
Glyma.15G251500,NA,cluster4
Glyma.15G252200,NA,cluster4
Glyma.15G256300,NA,cluster4
Glyma.15G272700,NA,cluster4
Glyma.15G272800,NA,cluster4
Glyma.15G276400,NA,cluster4
Glyma.16G021300,NA,cluster4
Glyma.16G022000,NA,cluster4
Glyma.16G026400,WRKY,cluster4
Glyma.16G033000,NA,cluster4
Glyma.16G041100,NA,cluster4
Glyma.16G042000,NA,cluster4
Glyma.16G061800,NA,cluster4
Glyma.16G062000,NA,cluster4
Glyma.16G063200,NA,cluster4
Glyma.16G064100,NA,cluster4
Glyma.16G073400,NA,cluster4
Glyma.16G080800,NA,cluster4
Glyma.16G087300,bHLH,cluster4
Glyma.16G093900,NA,cluster4
Glyma.16G130400,NA,cluster4
Glyma.16G136600,NA,cluster4
Glyma.16G137000,NA,cluster4
Glyma.16G156200,NA,cluster4
Glyma.16G157400,NA,cluster4
Glyma.16G159100,NA,cluster4
Glyma.16G173000,NA,cluster4
Glyma.16G177900,NA,cluster4
Glyma.16G210800,NA,cluster4
Glyma.16G214500,NA,cluster4
Glyma.16G214800,NA,cluster4
Glyma.16G215100,NA,cluster4
Glyma.17G019400,NA,cluster4
Glyma.17G034900,NA,cluster4
Glyma.17G035400,WRKY,cluster4
Glyma.17G039200,NA,cluster4
Glyma.17G042300,WRKY,cluster4
Glyma.17G048900,NA,cluster4
Glyma.17G061800,NA,cluster4
Glyma.17G065100,NA,cluster4
Glyma.17G069000,NA,cluster4
Glyma.17G080400,NA,cluster4
Glyma.17G095200,NA,cluster4
Glyma.17G112900,NA,cluster4
Glyma.17G116700,C3H,cluster4
Glyma.17G123800,NA,cluster4
Glyma.17G137300,NA,cluster4
Glyma.17G140400,NA,cluster4
Glyma.17G145400,ERF,cluster4
Glyma.17G153800,NA,cluster4
Glyma.17G163200,NA,cluster4
Glyma.17G185000,NAC,cluster4
Glyma.17G197500,WRKY,cluster4
Glyma.17G209700,NA,cluster4
Glyma.17G217000,NA,cluster4
Glyma.17G245500,NA,cluster4
Glyma.17G247900,NA,cluster4
Glyma.17G255900,NA,cluster4
Glyma.17G256500,ARF,cluster4
Glyma.18G003100,NA,cluster4
Glyma.18G004200,NA,cluster4
Glyma.18G009700,NA,cluster4
Glyma.18G009800,NA,cluster4
Glyma.18G017700,NA,cluster4
Glyma.18G022700,NA,cluster4
Glyma.18G026700,NA,cluster4
Glyma.18G035100,NA,cluster4
Glyma.18G038500,NA,cluster4
Glyma.18G040500,NA,cluster4
Glyma.18G040900,NA,cluster4
Glyma.18G050700,NA,cluster4
Glyma.18G050800,NA,cluster4
Glyma.18G062100,NA,cluster4
Glyma.18G064100,NA,cluster4
Glyma.18G071900,NA,cluster4
Glyma.18G076500,NA,cluster4
Glyma.18G110200,NA,cluster4
Glyma.18G116700,NA,cluster4
Glyma.18G138400,NA,cluster4
Glyma.18G141500,NA,cluster4
Glyma.18G142700,NA,cluster4
Glyma.18G148700,NA,cluster4
Glyma.18G152600,NA,cluster4
Glyma.18G192800,NA,cluster4
Glyma.18G205600,NA,cluster4
Glyma.18G206000,NA,cluster4
Glyma.18G214000,NA,cluster4
Glyma.18G238700,NA,cluster4
Glyma.18G241800,NA,cluster4
Glyma.18G242300,NA,cluster4
Glyma.18G249100,NA,cluster4
Glyma.18G256900,NA,cluster4
Glyma.18G260700,NA,cluster4
Glyma.18G271400,NA,cluster4
Glyma.18G281700,NA,cluster4
Glyma.18G286900,NA,cluster4
Glyma.18G300500,NA,cluster4
Glyma.19G001600,NA,cluster4
Glyma.19G003700,NA,cluster4
Glyma.19G009000,NA,cluster4
Glyma.19G016100,NA,cluster4
Glyma.19G018600,NA,cluster4
Glyma.19G020500,NA,cluster4
Glyma.19G035800,NA,cluster4
Glyma.19G054700,NA,cluster4
Glyma.19G057500,NA,cluster4
Glyma.19G081200,NA,cluster4
Glyma.19G082300,NA,cluster4
Glyma.19G098500,NA,cluster4
Glyma.19G115000,NA,cluster4
Glyma.19G115600,NA,cluster4
Glyma.19G118000,Dof,cluster4
Glyma.19G121600,NA,cluster4
Glyma.19G128100,NA,cluster4
Glyma.19G159900,NA,cluster4
Glyma.19G160100,NA,cluster4
Glyma.19G175400,NA,cluster4
Glyma.19G187100,NA,cluster4
Glyma.19G187400,NA,cluster4
Glyma.19G190000,Trihelix,cluster4
Glyma.19G198900,NA,cluster4
Glyma.19G217800,WRKY,cluster4
Glyma.19G220900,NA,cluster4
Glyma.19G221800,NA,cluster4
Glyma.19G228700,NA,cluster4
Glyma.19G247200,NA,cluster4
Glyma.19G254800,WRKY,cluster4
Glyma.20G025800,NA,cluster4
Glyma.20G030600,NA,cluster4
Glyma.20G037100,SRS,cluster4
Glyma.20G054500,NA,cluster4
Glyma.20G060300,NA,cluster4
Glyma.20G082450,NA,cluster4
Glyma.20G101100,NA,cluster4
Glyma.20G105500,NA,cluster4
Glyma.20G110800,NA,cluster4
Glyma.20G120200,NA,cluster4
Glyma.20G129900,NA,cluster4
Glyma.20G131700,NA,cluster4
Glyma.20G137700,NA,cluster4
Glyma.20G140000,NA,cluster4
Glyma.20G165000,NA,cluster4
Glyma.20G170500,NA,cluster4
Glyma.20G177000,NA,cluster4
Glyma.20G186200,RAV,cluster4
Glyma.20G188800,NA,cluster4
Glyma.20G195900,ERF,cluster4
Glyma.20G210100,NA,cluster4
Glyma.20G227300,NA,cluster4
Glyma.20G230400,NA,cluster4
Glyma.20G231200,NA,cluster4
Glyma.20G237500,NA,cluster4
Glyma.20G240600,NA,cluster4
Glyma.20G248100,bHLH,cluster4
Glyma.U031524,NA,cluster4
Glyma.01G069000,NA,cluster5
Glyma.01G163600,NA,cluster5
Glyma.02G006200,ERF,cluster5
Glyma.02G027800,NA,cluster5
Glyma.02G059500,NA,cluster5
Glyma.02G184200,NA,cluster5
Glyma.02G284667,NA,cluster5
Glyma.03G015800,NA,cluster5
Glyma.03G056800,NA,cluster5
Glyma.03G232600,NA,cluster5
Glyma.03G253600,NA,cluster5
Glyma.04G020700,NA,cluster5
Glyma.04G035950,NA,cluster5
Glyma.05G055200,NA,cluster5
Glyma.05G058900,NA,cluster5
Glyma.05G099300,NA,cluster5
Glyma.05G133000,NA,cluster5
Glyma.05G147100,NA,cluster5
Glyma.05G175800,NA,cluster5
Glyma.05G214700,NA,cluster5
Glyma.05G229600,NA,cluster5
Glyma.06G020800,NA,cluster5
Glyma.06G117000,NA,cluster5
Glyma.06G118700,NA,cluster5
Glyma.06G125600,WRKY,cluster5
Glyma.06G276500,NA,cluster5
Glyma.06G306200,NA,cluster5
Glyma.07G052700,NA,cluster5
Glyma.07G076600,NA,cluster5
Glyma.07G254700,NA,cluster5
Glyma.08G109200,NA,cluster5
Glyma.08G133100,NA,cluster5
Glyma.08G138901,NA,cluster5
Glyma.08G171300,NA,cluster5
Glyma.08G211000,NA,cluster5
Glyma.08G216300,NA,cluster5
Glyma.08G289900,NA,cluster5
Glyma.08G341300,NA,cluster5
Glyma.09G049300,NA,cluster5
Glyma.09G064200,bHLH,cluster5
Glyma.09G072000,ERF,cluster5
Glyma.09G146800,NA,cluster5
Glyma.09G161100,NA,cluster5
Glyma.09G182200,NA,cluster5
Glyma.09G253200,NA,cluster5
Glyma.10G005400,NA,cluster5
Glyma.10G036600,ERF,cluster5
Glyma.10G036700,ERF,cluster5
Glyma.11G020001,NA,cluster5
Glyma.11G085400,NA,cluster5
Glyma.11G124700,NA,cluster5
Glyma.11G129700,NA,cluster5
Glyma.11G233300,NA,cluster5
Glyma.12G156532,NA,cluster5
Glyma.12G229000,NA,cluster5
Glyma.13G033900,NA,cluster5
Glyma.13G095700,NA,cluster5
Glyma.13G123000,ERF,cluster5
Glyma.13G129100,NA,cluster5
Glyma.13G236600,ERF,cluster5
Glyma.13G352800,NA,cluster5
Glyma.15G093900,NA,cluster5
Glyma.15G160900,NA,cluster5
Glyma.15G170500,bHLH,cluster5
Glyma.15G219400,NA,cluster5
Glyma.17G065000,NA,cluster5
Glyma.17G151700,NA,cluster5
Glyma.17G166600,NA,cluster5
Glyma.17G175800,NA,cluster5
Glyma.18G202500,NA,cluster5
Glyma.18G238800,NA,cluster5
Glyma.18G254100,NA,cluster5
Glyma.18G287800,NA,cluster5
Glyma.19G011700,NA,cluster5
Glyma.19G065000,NA,cluster5
Glyma.19G174200,C2H2,cluster5
Glyma.20G020200,NA,cluster5
Glyma.20G070100,ERF,cluster5
Glyma.20G076600,NA,cluster5
Glyma.20G137802,NA,cluster5
Glyma.20G195800,NA,cluster5
Glyma.20G205700,NA,cluster5
Glyma.U018351,NA,cluster5
Glyma.U041300,NA,cluster5
Glyma.01G002902,NA,cluster6
Glyma.01G032600,NA,cluster6
Glyma.01G040200,NA,cluster6
Glyma.01G062600,NA,cluster6
Glyma.01G068200,NA,cluster6
Glyma.01G077100,NA,cluster6
Glyma.01G078800,NA,cluster6
Glyma.01G087900,NA,cluster6
Glyma.01G106100,NA,cluster6
Glyma.01G141900,NA,cluster6
Glyma.01G164700,NA,cluster6
Glyma.01G195000,NA,cluster6
Glyma.01G199700,NA,cluster6
Glyma.01G210700,NA,cluster6
Glyma.01G221400,NA,cluster6
Glyma.01G237000,NA,cluster6
Glyma.01G238600,NA,cluster6
Glyma.01G241500,NA,cluster6
Glyma.02G013200,NA,cluster6
Glyma.02G013402,NA,cluster6
Glyma.02G031100,NA,cluster6
Glyma.02G047600,NA,cluster6
Glyma.02G048400,NA,cluster6
Glyma.02G056700,NA,cluster6
Glyma.02G093100,NA,cluster6
Glyma.02G110300,NA,cluster6
Glyma.02G147300,NA,cluster6
Glyma.02G153000,NA,cluster6
Glyma.02G202500,NA,cluster6
Glyma.02G227500,NA,cluster6
Glyma.02G246500,NA,cluster6
Glyma.02G264600,NA,cluster6
Glyma.02G266700,NA,cluster6
Glyma.02G279700,NA,cluster6
Glyma.02G285100,NA,cluster6
Glyma.02G305500,NA,cluster6
Glyma.03G005600,NA,cluster6
Glyma.03G006200,NA,cluster6
Glyma.03G009500,NA,cluster6
Glyma.03G032700,NA,cluster6
Glyma.03G037600,NA,cluster6
Glyma.03G058000,NA,cluster6
Glyma.03G063900,NA,cluster6
Glyma.03G068100,NA,cluster6
Glyma.03G137700,NA,cluster6
Glyma.03G141600,NA,cluster6
Glyma.03G143000,NA,cluster6
Glyma.03G148500,NA,cluster6
Glyma.03G171600,NA,cluster6
Glyma.03G188000,NA,cluster6
Glyma.03G193200,NA,cluster6
Glyma.03G194800,NA,cluster6
Glyma.03G195300,NA,cluster6
Glyma.03G203500,NA,cluster6
Glyma.03G207100,NA,cluster6
Glyma.03G230000,NA,cluster6
Glyma.03G234800,NA,cluster6
Glyma.03G244300,NA,cluster6
Glyma.03G244400,NA,cluster6
Glyma.03G261500,NA,cluster6
Glyma.03G261600,NA,cluster6
Glyma.04G011900,NA,cluster6
Glyma.04G054400,NA,cluster6
Glyma.04G091300,NA,cluster6
Glyma.04G100600,NA,cluster6
Glyma.04G114100,NA,cluster6
Glyma.04G132400,NA,cluster6
Glyma.04G169600,NA,cluster6
Glyma.04G232400,NA,cluster6
Glyma.04G243800,NA,cluster6
Glyma.04G245900,NA,cluster6
Glyma.04G249700,NA,cluster6
Glyma.05G003900,NA,cluster6
Glyma.05G007100,NA,cluster6
Glyma.05G030600,NA,cluster6
Glyma.05G042600,NA,cluster6
Glyma.05G063200,NA,cluster6
Glyma.05G083600,NA,cluster6
Glyma.05G106800,NA,cluster6
Glyma.05G116300,NA,cluster6
Glyma.05G130600,NA,cluster6
Glyma.05G132000,NA,cluster6
Glyma.05G147700,NA,cluster6
Glyma.05G166900,NA,cluster6
Glyma.05G180600,NA,cluster6
Glyma.05G195900,NA,cluster6
Glyma.05G201300,NA,cluster6
Glyma.05G206200,NA,cluster6
Glyma.05G208700,NA,cluster6
Glyma.05G226000,NA,cluster6
Glyma.05G231500,NA,cluster6
Glyma.05G242000,NA,cluster6
Glyma.06G032400,NA,cluster6
Glyma.06G054700,NA,cluster6
Glyma.06G066600,NA,cluster6
Glyma.06G067000,NA,cluster6
Glyma.06G111600,NA,cluster6
Glyma.06G113200,NA,cluster6
Glyma.06G115800,NA,cluster6
Glyma.06G117200,NA,cluster6
Glyma.06G121400,NA,cluster6
Glyma.06G132600,NA,cluster6
Glyma.06G133700,NA,cluster6
Glyma.06G169400,NA,cluster6
Glyma.06G171700,NA,cluster6
Glyma.06G174200,NA,cluster6
Glyma.06G174700,NA,cluster6
Glyma.06G207600,NA,cluster6
Glyma.06G209100,NA,cluster6
Glyma.06G214700,NA,cluster6
Glyma.06G270500,NA,cluster6
Glyma.06G271600,NA,cluster6
Glyma.06G275400,NA,cluster6
Glyma.06G300900,NA,cluster6
Glyma.06G307000,NA,cluster6
Glyma.07G016800,GATA,cluster6
Glyma.07G023000,NA,cluster6
Glyma.07G028900,NA,cluster6
Glyma.07G049900,NA,cluster6
Glyma.07G054800,ARF,cluster6
Glyma.07G059600,NA,cluster6
Glyma.07G089500,NA,cluster6
Glyma.07G099300,NA,cluster6
Glyma.07G108000,NA,cluster6
Glyma.07G157100,NA,cluster6
Glyma.07G167000,NA,cluster6
Glyma.07G193300,NA,cluster6
Glyma.07G200200,NA,cluster6
Glyma.07G200300,NA,cluster6
Glyma.07G200500,NA,cluster6
Glyma.07G209100,NA,cluster6
Glyma.07G220300,NA,cluster6
Glyma.07G242400,NA,cluster6
Glyma.07G262500,NA,cluster6
Glyma.07G270900,NA,cluster6
Glyma.08G003500,NA,cluster6
Glyma.08G026800,NA,cluster6
Glyma.08G033100,NA,cluster6
Glyma.08G055200,NA,cluster6
Glyma.08G080600,NA,cluster6
Glyma.08G089800,NA,cluster6
Glyma.08G109900,NA,cluster6
Glyma.08G138100,NA,cluster6
Glyma.08G138200,NA,cluster6
Glyma.08G166100,NA,cluster6
Glyma.08G175800,NA,cluster6
Glyma.08G185000,NA,cluster6
Glyma.08G194200,NA,cluster6
Glyma.08G199700,NA,cluster6
Glyma.08G201200,NA,cluster6
Glyma.08G204500,NA,cluster6
Glyma.08G235000,NA,cluster6
Glyma.08G240100,NA,cluster6
Glyma.08G240500,NA,cluster6
Glyma.08G282100,NA,cluster6
Glyma.08G286800,NA,cluster6
Glyma.08G293800,NA,cluster6
Glyma.08G303200,NA,cluster6
Glyma.08G324700,NA,cluster6
Glyma.08G337100,NA,cluster6
Glyma.09G013100,NA,cluster6
Glyma.09G018600,NA,cluster6
Glyma.09G056600,NA,cluster6
Glyma.09G063000,NA,cluster6
Glyma.09G073050,NA,cluster6
Glyma.09G109200,NA,cluster6
Glyma.09G140700,NA,cluster6
Glyma.09G148700,NA,cluster6
Glyma.09G149200,NA,cluster6
Glyma.09G149400,NA,cluster6
Glyma.09G187300,NA,cluster6
Glyma.09G202000,NA,cluster6
Glyma.09G221700,NA,cluster6
Glyma.09G235200,NA,cluster6
Glyma.09G238200,NA,cluster6
Glyma.09G271300,NA,cluster6
Glyma.09G277100,NA,cluster6
Glyma.09G280900,NA,cluster6
Glyma.10G000900,NA,cluster6
Glyma.10G012900,NA,cluster6
Glyma.10G014000,NA,cluster6
Glyma.10G017000,NA,cluster6
Glyma.10G019800,NA,cluster6
Glyma.10G026600,NA,cluster6
Glyma.10G040600,NA,cluster6
Glyma.10G052100,NA,cluster6
Glyma.10G064200,NA,cluster6
Glyma.10G075000,NA,cluster6
Glyma.10G078566,NA,cluster6
Glyma.10G094900,NA,cluster6
Glyma.10G136300,NA,cluster6
Glyma.10G143200,NA,cluster6
Glyma.10G166600,NA,cluster6
Glyma.10G193500,NA,cluster6
Glyma.10G196200,NA,cluster6
Glyma.10G197800,NA,cluster6
Glyma.10G211100,NA,cluster6
Glyma.10G222100,NA,cluster6
Glyma.10G232200,NA,cluster6
Glyma.10G235000,NA,cluster6
Glyma.10G235700,NA,cluster6
Glyma.10G236000,NA,cluster6
Glyma.10G236300,NA,cluster6
Glyma.10G242300,NA,cluster6
Glyma.10G243800,NA,cluster6
Glyma.10G251500,NA,cluster6
Glyma.11G006300,NA,cluster6
Glyma.11G012700,NA,cluster6
Glyma.11G014300,NA,cluster6
Glyma.11G016400,NA,cluster6
Glyma.11G022300,NA,cluster6
Glyma.11G027700,NA,cluster6
Glyma.11G030200,MYB,cluster6
Glyma.11G042200,NA,cluster6
Glyma.11G044800,NA,cluster6
Glyma.11G076800,NA,cluster6
Glyma.11G104100,NA,cluster6
Glyma.11G111100,NA,cluster6
Glyma.11G111400,NA,cluster6
Glyma.11G131800,NA,cluster6
Glyma.11G146272,NA,cluster6
Glyma.11G161947,NA,cluster6
Glyma.11G164000,NA,cluster6
Glyma.11G164700,NA,cluster6
Glyma.11G179600,NA,cluster6
Glyma.11G182100,NA,cluster6
Glyma.11G212900,NA,cluster6
Glyma.11G221000,NA,cluster6
Glyma.11G226900,NA,cluster6
Glyma.11G228800,NA,cluster6
Glyma.11G244900,NA,cluster6
Glyma.12G012800,NA,cluster6
Glyma.12G024000,NA,cluster6
Glyma.12G085900,NA,cluster6
Glyma.12G089900,NA,cluster6
Glyma.12G091100,NA,cluster6
Glyma.12G169400,NA,cluster6
Glyma.12G169600,NA,cluster6
Glyma.12G170400,NA,cluster6
Glyma.12G184300,NA,cluster6
Glyma.12G196200,NA,cluster6
Glyma.12G203600,NA,cluster6
Glyma.12G210600,NA,cluster6
Glyma.12G215100,NA,cluster6
Glyma.12G227700,bZIP,cluster6
Glyma.12G227800,NA,cluster6
Glyma.13G045100,NA,cluster6
Glyma.13G046700,NA,cluster6
Glyma.13G060900,NA,cluster6
Glyma.13G102700,NA,cluster6
Glyma.13G108500,NA,cluster6
Glyma.13G152950,NA,cluster6
Glyma.13G153400,NA,cluster6
Glyma.13G159000,NA,cluster6
Glyma.13G160400,NA,cluster6
Glyma.13G165300,NA,cluster6
Glyma.13G184500,MYB_related,cluster6
Glyma.13G200000,NA,cluster6
Glyma.13G200300,NA,cluster6
Glyma.13G212600,NA,cluster6
Glyma.13G215100,NA,cluster6
Glyma.13G233600,NA,cluster6
Glyma.13G257200,NA,cluster6
Glyma.13G257400,NA,cluster6
Glyma.13G262400,NA,cluster6
Glyma.13G298900,NA,cluster6
Glyma.13G305500,bHLH,cluster6
Glyma.13G306300,NA,cluster6
Glyma.13G310300,NA,cluster6
Glyma.13G343000,NA,cluster6
Glyma.13G350300,NA,cluster6
Glyma.13G351600,NA,cluster6
Glyma.13G370200,NA,cluster6
Glyma.14G029700,NA,cluster6
Glyma.14G038300,NA,cluster6
Glyma.14G048200,NA,cluster6
Glyma.14G053700,NA,cluster6
Glyma.14G062700,NA,cluster6
Glyma.14G063800,NA,cluster6
Glyma.14G078900,NA,cluster6
Glyma.14G115500,NA,cluster6
Glyma.14G120300,NA,cluster6
Glyma.14G130000,NA,cluster6
Glyma.14G148800,NA,cluster6
Glyma.14G162100,NA,cluster6
Glyma.14G181400,NA,cluster6
Glyma.14G185300,NA,cluster6
Glyma.14G191300,NA,cluster6
Glyma.14G195000,NA,cluster6
Glyma.14G207500,NA,cluster6
Glyma.14G219000,NA,cluster6
Glyma.14G222500,NA,cluster6
Glyma.15G011800,NA,cluster6
Glyma.15G012700,NA,cluster6
Glyma.15G015600,NA,cluster6
Glyma.15G018100,NA,cluster6
Glyma.15G019500,NA,cluster6
Glyma.15G041100,MYB,cluster6
Glyma.15G057600,NA,cluster6
Glyma.15G057700,NA,cluster6
Glyma.15G063000,bHLH,cluster6
Glyma.15G079500,NA,cluster6
Glyma.15G089100,NA,cluster6
Glyma.15G102000,NA,cluster6
Glyma.15G104100,NA,cluster6
Glyma.15G105900,NA,cluster6
Glyma.15G116700,NA,cluster6
Glyma.15G122100,NA,cluster6
Glyma.15G133900,NA,cluster6
Glyma.15G140200,NA,cluster6
Glyma.15G143900,NA,cluster6
Glyma.15G146400,NA,cluster6
Glyma.15G162800,NA,cluster6
Glyma.15G185200,NA,cluster6
Glyma.15G239200,NA,cluster6
Glyma.15G239500,NA,cluster6
Glyma.15G239600,NA,cluster6
Glyma.15G239700,NA,cluster6
Glyma.15G241100,NA,cluster6
Glyma.15G250100,NA,cluster6
Glyma.15G263000,NA,cluster6
Glyma.15G274200,NA,cluster6
Glyma.15G275700,NA,cluster6
Glyma.16G007700,NA,cluster6
Glyma.16G023200,NA,cluster6
Glyma.16G028100,NA,cluster6
Glyma.16G031100,NA,cluster6
Glyma.16G082200,NA,cluster6
Glyma.16G154700,NA,cluster6
Glyma.16G167300,NA,cluster6
Glyma.16G175500,NA,cluster6
Glyma.16G180200,NA,cluster6
Glyma.16G180500,NA,cluster6
Glyma.16G200400,NA,cluster6
Glyma.16G219500,NA,cluster6
Glyma.16G220600,NA,cluster6
Glyma.17G012100,NA,cluster6
Glyma.17G015600,NA,cluster6
Glyma.17G027300,NA,cluster6
Glyma.17G051100,NA,cluster6
Glyma.17G066900,NA,cluster6
Glyma.17G075300,NA,cluster6
Glyma.17G085600,MYB_related,cluster6
Glyma.17G113100,NA,cluster6
Glyma.17G121000,MYB,cluster6
Glyma.17G132800,NA,cluster6
Glyma.17G161400,NA,cluster6
Glyma.17G189300,NA,cluster6
Glyma.17G212100,NA,cluster6
Glyma.17G240300,WOX,cluster6
Glyma.17G243700,NA,cluster6
Glyma.17G247400,NA,cluster6
Glyma.17G253500,NA,cluster6
Glyma.17G259100,NA,cluster6
Glyma.18G012200,NA,cluster6
Glyma.18G028400,NA,cluster6
Glyma.18G030400,NA,cluster6
Glyma.18G036400,NA,cluster6
Glyma.18G044900,NA,cluster6
Glyma.18G059200,NA,cluster6
Glyma.18G065700,NA,cluster6
Glyma.18G066000,NA,cluster6
Glyma.18G113100,NA,cluster6
Glyma.18G116900,NA,cluster6
Glyma.18G138300,NA,cluster6
Glyma.18G148500,NA,cluster6
Glyma.18G172600,NA,cluster6
Glyma.18G218000,NA,cluster6
Glyma.18G234300,NA,cluster6
Glyma.18G255200,NA,cluster6
Glyma.19G005900,NA,cluster6
Glyma.19G007700,NA,cluster6
Glyma.19G011400,NA,cluster6
Glyma.19G022500,NA,cluster6
Glyma.19G027400,NA,cluster6
Glyma.19G032600,NA,cluster6
Glyma.19G033900,NA,cluster6
Glyma.19G046800,NA,cluster6
Glyma.19G050000,NA,cluster6
Glyma.19G051000,NA,cluster6
Glyma.19G051100,NA,cluster6
Glyma.19G102700,NA,cluster6
Glyma.19G105100,NA,cluster6
Glyma.19G150900,NA,cluster6
Glyma.19G177600,NA,cluster6
Glyma.19G193300,NA,cluster6
Glyma.19G194000,NA,cluster6
Glyma.19G194900,NA,cluster6
Glyma.19G197800,NA,cluster6
Glyma.19G219600,NA,cluster6
Glyma.19G222500,NA,cluster6
Glyma.19G227700,NA,cluster6
Glyma.19G250400,NA,cluster6
Glyma.19G254700,NA,cluster6
Glyma.20G007900,NA,cluster6
Glyma.20G015900,NA,cluster6
Glyma.20G017900,NA,cluster6
Glyma.20G027200,NA,cluster6
Glyma.20G042900,NA,cluster6
Glyma.20G067300,NA,cluster6
Glyma.20G067400,NA,cluster6
Glyma.20G098500,NA,cluster6
Glyma.20G142000,NA,cluster6
Glyma.20G150600,NA,cluster6
Glyma.20G153400,NA,cluster6
Glyma.20G162800,MYB_related,cluster6
Glyma.20G164900,NA,cluster6
Glyma.20G167500,NA,cluster6
Glyma.20G196900,NA,cluster6
Glyma.20G203100,NA,cluster6
Glyma.20G205250,NA,cluster6
Glyma.20G230800,NA,cluster6
Glyma.U031322,NA,cluster6
Glyma.U032208,NA,cluster6
Glyma.02G284300,NAC,cluster7
Glyma.09G040500,NA,cluster7
Glyma.02G042500,NA,cluster7
Glyma.01G040900,NA,cluster7
Glyma.01G056100,NA,cluster7
Glyma.01G096800,NA,cluster7
Glyma.01G153300,NA,cluster7
Glyma.01G154450,NA,cluster7
Glyma.01G187700,NA,cluster7
Glyma.01G191300,NA,cluster7
Glyma.01G210400,NA,cluster7
Glyma.01G212100,NA,cluster7
Glyma.01G221200,NA,cluster7
Glyma.01G224800,WRKY,cluster7
Glyma.02G002100,NA,cluster7
Glyma.02G011600,NA,cluster7
Glyma.02G011900,NA,cluster7
Glyma.02G024200,NA,cluster7
Glyma.02G029400,C2H2,cluster7
Glyma.02G053600,NA,cluster7
Glyma.02G055000,NA,cluster7
Glyma.02G072200,NA,cluster7
Glyma.02G092500,NA,cluster7
Glyma.02G166800,NA,cluster7
Glyma.02G181800,NA,cluster7
Glyma.02G210300,NA,cluster7
Glyma.02G280100,NA,cluster7
Glyma.02G283900,NA,cluster7
Glyma.03G015900,NA,cluster7
Glyma.03G032800,NA,cluster7
Glyma.03G036600,NA,cluster7
Glyma.03G040900,NA,cluster7
Glyma.03G041500,NA,cluster7
Glyma.03G042700,WRKY,cluster7
Glyma.03G057100,NA,cluster7
Glyma.03G079500,NA,cluster7
Glyma.03G084600,NA,cluster7
Glyma.03G093600,NA,cluster7
Glyma.03G098600,NA,cluster7
Glyma.03G107900,NA,cluster7
Glyma.03G108000,NA,cluster7
Glyma.03G163100,MYB,cluster7
Glyma.03G166300,NA,cluster7
Glyma.03G215500,NA,cluster7
Glyma.03G215800,NA,cluster7
Glyma.03G224700,WRKY,cluster7
Glyma.03G232400,NA,cluster7
Glyma.03G248900,NA,cluster7
Glyma.03G250600,MYB,cluster7
Glyma.04G030900,NA,cluster7
Glyma.04G037500,NA,cluster7
Glyma.04G046800,NA,cluster7
Glyma.04G063700,NA,cluster7
Glyma.04G079300,NA,cluster7
Glyma.04G100300,NA,cluster7
Glyma.04G134200,NA,cluster7
Glyma.04G137200,NA,cluster7
Glyma.04G145700,NA,cluster7
Glyma.04G182600,bHLH,cluster7
Glyma.04G198100,NA,cluster7
Glyma.04G201900,ERF,cluster7
Glyma.04G220800,NA,cluster7
Glyma.05G022100,NA,cluster7
Glyma.05G101300,NA,cluster7
Glyma.05G108400,NA,cluster7
Glyma.05G119200,NA,cluster7
Glyma.05G128500,NA,cluster7
Glyma.05G162600,NA,cluster7
Glyma.05G173300,NA,cluster7
Glyma.05G200101,NA,cluster7
Glyma.05G200200,NA,cluster7
Glyma.05G237100,NA,cluster7
Glyma.05G237200,NA,cluster7
Glyma.06G013300,NA,cluster7
Glyma.06G036700,NA,cluster7
Glyma.06G087800,NA,cluster7
Glyma.06G114200,NA,cluster7
Glyma.06G114300,NA,cluster7
Glyma.06G119300,NA,cluster7
Glyma.06G141400,NA,cluster7
Glyma.06G163700,ERF,cluster7
Glyma.06G167500,NA,cluster7
Glyma.06G197600,NA,cluster7
Glyma.06G248900,NAC,cluster7
Glyma.06G258000,NA,cluster7
Glyma.06G263900,NA,cluster7
Glyma.06G268600,NA,cluster7
Glyma.06G272900,NA,cluster7
Glyma.06G294100,NA,cluster7
Glyma.06G317100,NA,cluster7
Glyma.07G006200,NA,cluster7
Glyma.07G013700,NA,cluster7
Glyma.07G074100,NA,cluster7
Glyma.07G076200,NA,cluster7
Glyma.07G085300,CPP,cluster7
Glyma.07G087200,NA,cluster7
Glyma.07G088200,NA,cluster7
Glyma.07G094200,NA,cluster7
Glyma.07G095000,NA,cluster7
Glyma.07G119700,NA,cluster7
Glyma.07G136800,NA,cluster7
Glyma.07G145700,NA,cluster7
Glyma.07G178100,NA,cluster7
Glyma.07G195300,NA,cluster7
Glyma.07G205800,bHLH,cluster7
Glyma.07G216400,NA,cluster7
Glyma.07G229100,NAC,cluster7
Glyma.07G233600,NA,cluster7
Glyma.07G248600,NA,cluster7
Glyma.07G256300,NA,cluster7
Glyma.08G001600,NA,cluster7
